effect_subset,atlas,period,survey,site,X,Y,expected_richness,dominant_variable,dominant_variable_label,dominant_positive_importance,total_site_positive_importance,relative_positive_dominance,n_species_contributing
positive,1,1970s,DD90_1,DD90,597499.9603299614,6252499.909862781,41.34354395820957,perc_forest,Forest (% coverage),0.005423460028224193,0.011903153399093645,0.4556322048775039,157
positive,1,1970s,DD91_1,DD91,597499.9845591482,6257499.88334208,57.5805357629907,perc_forest,Forest (% coverage),0.007205162666055054,0.013600170981358049,0.5297847119665829,157
positive,1,1970s,DD92_1,DD92,597499.985225495,6262499.8971402,45.71763522511606,perc_forest,Forest (% coverage),0.008424350678148448,0.014413529854584302,0.5844751953990671,157
positive,1,1970s,DE00_1,DE00,552500.0397736444,6202499.815031244,61.82730568180908,perc_forest,Forest (% coverage),0.006196015773090616,0.012327151096896498,0.5026316076104993,157
positive,1,1970s,DE01_1,DE01,552500.0522177635,6207499.735317095,76.7865076343626,perc_forest,Forest (% coverage),0.006406350288242646,0.013027623603887834,0.4917512574074368,157
positive,1,1970s,DE02_1,DE02,552500.0156842017,6212499.692870375,55.27536737691545,perc_forest,Forest (% coverage),0.0059982632786864136,0.012512991071759285,0.4793628673022842,157
positive,1,1970s,DE03_1,DE03,552499.9918704326,6217499.688423337,55.62972949547326,perc_forest,Forest (% coverage),0.00865937250674007,0.014915165192813669,0.5805750318415699,157
positive,1,1970s,DE04_1,DE04,552500.0421838384,6222499.722709725,34.65487816063676,perc_forest,Forest (% coverage),0.0063911223876086725,0.013253293361908855,0.4822289987164494,157
positive,1,1970s,DE05_1,DE05,552499.9808522139,6227499.682127924,44.01057220676566,perc_forest,Forest (% coverage),0.006649295942718228,0.012673004729282135,0.5246818796930157,157
positive,1,1970s,DE07_1,DE07,552499.9514282229,6237499.715456871,67.42303443395173,perc_forest,Forest (% coverage),0.0076163940123536965,0.013566963768158137,0.5613926699081695,157
positive,1,1970s,DE10_1,DE10,557499.9926700045,6202499.753927617,58.41914505123921,perc_forest,Forest (% coverage),0.007118296301308682,0.013239170561573674,0.5376693553574526,157
positive,1,1970s,DE11_1,DE11,557500.0121679712,6207499.781346942,60.105586101837574,perc_forest,Forest (% coverage),0.00524993073491632,0.012482709612370512,0.42057621285314345,157
positive,1,1970s,DE12_1,DE12,557500.0298874964,6212499.735544217,28.63935060705824,perc_forest,Forest (% coverage),0.0051698567816981685,0.01314622695998803,0.3932578372055487,157
positive,1,1970s,DE13_1,DE13,557499.9814049272,6217499.726953041,36.66996170935454,perc_forest,Forest (% coverage),0.006785698152978119,0.013586429554358327,0.4994467550013069,157
positive,1,1970s,DE14_1,DE14,557499.9919643814,6222499.645914316,46.26159357616007,perc_forest,Forest (% coverage),0.004471732966757578,0.011011451473694438,0.4060984128604866,157
positive,1,1970s,DE15_1,DE15,557499.9955708939,6227499.714159249,54.580863041995094,perc_forest,Forest (% coverage),0.006906598680656355,0.012904206508106784,0.5352207186329075,157
positive,1,1970s,DE16_1,DE16,557499.9944713496,6232499.709069772,52.53654958385696,perc_forest,Forest (% coverage),0.006632660737287875,0.012643408917193113,0.5245943384990471,157
positive,1,1970s,DE17_1,DE17,557499.9260181622,6237499.629782909,53.35772500656307,perc_forest,Forest (% coverage),0.0092055795392258985,0.01512634896973108,0.6085790799648303,157
positive,1,1970s,DE18_1,DE18,557499.9103897591,6242499.700531681,61.8075779341181,perc_forest,Forest (% coverage),0.007769254587636292,0.013676093326609823,0.56809019959812,157
positive,1,1970s,DE19_1,DE19,557499.8878559844,6247499.697860005,40.294143310084294,perc_forest,Forest (% coverage),0.007468501091152738,0.013875732795935075,0.5382419221376655,157
positive,1,1970s,DE20_1,DE20,562500.0084597974,6202499.807410175,63.716428788533925,perc_forest,Forest (% coverage),0.007054085694756913,0.013269681366860185,0.5315942033373798,157
positive,1,1970s,DE21_1,DE21,562499.9761553103,6207499.728242607,54.52278608631882,perc_forest,Forest (% coverage),0.005342720283191981,0.011807506368368824,0.4524850647131231,157
positive,1,1970s,DE22_1,DE22,562499.9864572511,6212499.688075669,45.47717451072356,perc_forest,Forest (% coverage),0.004688647192147585,0.011439383197321277,0.40986888115134656,157
positive,1,1970s,DE23_1,DE23,562499.9761974189,6217499.685978896,63.07102876775038,perc_forest,Forest (% coverage),0.007120809426372373,0.01310785719585318,0.5432474064963968,157
positive,1,1970s,DE24_1,DE24,562500.0067694888,6222499.722828891,79.84487341125073,perc_forest,Forest (% coverage),0.005988331802677548,0.01232647571736102,0.48581053822573,157
positive,1,1970s,DE25_1,DE25,562499.9547079823,6227499.685494073,62.69440761573782,perc_forest,Forest (% coverage),0.006496807593387159,0.012468021820966554,0.5210776566385179,157
positive,1,1970s,DE26_1,DE26,562499.9418520522,6232499.687049095,35.796536238916744,perc_forest,Forest (% coverage),0.005364608441686381,0.011594621837414214,0.4626807598308678,157
positive,1,1970s,DE27_1,DE27,562499.9672399207,6237499.727467009,43.28839023898593,perc_forest,Forest (% coverage),0.00959491939047588,0.015538183828944065,0.617505848566597,157
positive,1,1970s,DE29_1,DE29,562499.8850704462,6247499.698559415,46.87797669608881,perc_forest,Forest (% coverage),0.005149467965715123,0.011864777282565363,0.4340130322784889,157
positive,1,1970s,DE30_1,DE30,567499.9818457006,6202499.750937081,73.24465396203388,perc_forest,Forest (% coverage),0.006731520121538055,0.012776553748822257,0.526865088495289,157
positive,1,1970s,DE31_1,DE31,567499.95756106,6207499.79836426,52.42276454348486,perc_forest,Forest (% coverage),0.007753780300747527,0.013885392940240078,0.5584127387765134,157
positive,1,1970s,DE32_1,DE32,567499.9610612297,6212499.773586951,48.263876020972276,perc_forest,Forest (% coverage),0.004012914573759658,0.010705783058523086,0.37483615647945506,157
positive,1,1970s,DE33_1,DE33,567499.991388455,6217499.67657536,40.042541616132795,perc_forest,Forest (% coverage),0.003515719046602903,0.010261880960864039,0.3425998664388018,157
positive,1,1970s,DE34_1,DE34,567499.981947577,6222499.728908503,83.81966912402098,perc_forest,Forest (% coverage),0.005303804015552951,0.012379865777079974,0.42842177056332786,157
positive,1,1970s,DE35_1,DE35,567499.9354850466,6227499.707971843,42.31434890515879,perc_forest,Forest (% coverage),0.0028231168172460253,0.009686179140062987,0.2914582495763822,157
positive,1,1970s,DE36_1,DE36,567499.9734866512,6232499.726984239,57.26593536267097,perc_forest,Forest (% coverage),0.004734602550675204,0.010991213947024875,0.4307624775111194,157
positive,1,1970s,DE37_1,DE37,567499.910766697,6237499.671688164,65.03797783803985,perc_forest,Forest (% coverage),0.006612082628900909,0.012633608466744323,0.5233724510543456,157
positive,1,1970s,DE38_1,DE38,567499.9288161611,6242499.767579349,59.339816754598615,perc_forest,Forest (% coverage),0.006569760649671294,0.012675110166856934,0.518319806548901,157
positive,1,1970s,DE39_1,DE39,567499.9064195943,6247499.790080435,32.836863095482855,perc_forest,Forest (% coverage),0.004777431215308017,0.012213656573385235,0.39115486722612713,157
positive,1,1970s,DE40_1,DE40,572499.9259428019,6202499.806681671,75.44823905285739,perc_forest,Forest (% coverage),0.007124337227817113,0.013640280479141629,0.5223013734000169,157
positive,1,1970s,DE41_1,DE41,572499.9762135199,6207499.768940775,48.01771163773481,perc_forest,Forest (% coverage),0.006740845440048923,0.013252701636352495,0.5086393420009256,157
positive,1,1970s,DE42_1,DE42,572499.9735447941,6212499.769307227,50.74764427599645,perc_forest,Forest (% coverage),0.005630973486468255,0.0120945349613456,0.46557999166276093,157
positive,1,1970s,DE43_1,DE43,572499.9812662832,6217499.697508556,53.87392203988799,perc_forest,Forest (% coverage),0.005152360402293066,0.01151475446012705,0.44745725322537333,157
positive,1,1970s,DE44_1,DE44,572499.9325161695,6222499.7750477465,82.78903584727182,perc_forest,Forest (% coverage),0.004556041305303136,0.01144051227651305,0.39823752601153367,157
positive,1,1970s,DE45_1,DE45,572499.9563057558,6227499.670118789,37.95860409037936,perc_forest,Forest (% coverage),0.004099819712416954,0.011361289813501572,0.36085865070925266,157
positive,1,1970s,DE46_1,DE46,572499.9838101824,6232499.715519001,38.0520154685193,perc_forest,Forest (% coverage),0.0047848744070616315,0.011543696655321624,0.414501051953389,157
positive,1,1970s,DE47_1,DE47,572499.9559022341,6237499.687581973,50.408668208388235,perc_forest,Forest (% coverage),0.004845259645172731,0.011234686384380979,0.4312768046564124,157
positive,1,1970s,DE49_1,DE49,572499.9104865338,6247499.748605974,39.15027184519711,perc_forest,Forest (% coverage),0.004615161708329014,0.011856092948824717,0.3892649735667356,157
positive,1,1970s,DE50_1,DE50,577499.9212493428,6202499.864100323,55.27482468874939,perc_forest,Forest (% coverage),0.0054884745844448754,0.015219322732892325,0.3606254155175425,157
positive,1,1970s,DE51_1,DE51,577499.9222648653,6207499.748870433,81.56657529342935,perc_forest,Forest (% coverage),0.004756723267667969,0.014374604053404197,0.3309116028515221,157
positive,1,1970s,DE52_1,DE52,577499.9764963645,6212499.785257158,68.77763423958281,perc_forest,Forest (% coverage),0.007429002861183565,0.013881532099251635,0.53517168047928,157
positive,1,1970s,DE53_1,DE53,577499.9623265731,6217499.7484121,67.94211896786169,perc_forest,Forest (% coverage),0.00829570633253981,0.014416831313958944,0.5754181450751651,157
positive,1,1970s,DE55_1,DE55,577499.9679888003,6227499.7932537105,46.17273061829496,perc_forest,Forest (% coverage),0.005679444802620127,0.013567667027864704,0.4186014287464398,157
positive,1,1970s,DE56_1,DE56,577499.9877266791,6232499.7635885775,43.82922876328853,perc_forest,Forest (% coverage),0.003853719817335569,0.011183799771300578,0.3445805447290671,157
positive,1,1970s,DE57_1,DE57,577499.9334297109,6237499.771854244,46.027404346586934,perc_forest,Forest (% coverage),0.005082388237199597,0.011450042488126835,0.44387505482794487,157
positive,1,1970s,DE66_1,DE66,582499.9419179015,6232499.758382413,65.00882436987665,perc_forest,Forest (% coverage),0.005759679201971433,0.014055655565421874,0.40977663227183375,157
positive,1,1970s,DE67_1,DE67,582499.9858796117,6237499.815066368,63.680471708314855,perc_forest,Forest (% coverage),0.006098358488925485,0.012456658387524955,0.4895661660781229,157
positive,1,1970s,DE68_1,DE68,582499.940157057,6242499.798316628,60.984831545316716,perc_forest,Forest (% coverage),0.004580579491483618,0.011313190641681306,0.4048883852984269,157
positive,1,1970s,DE69_1,DE69,582499.925380716,6247499.821784631,63.8920956658648,perc_forest,Forest (% coverage),0.006008424858646331,0.012359841414547375,0.4861247533139456,157
positive,1,1970s,DE75_1,DE75,587499.9822943644,6227499.740914788,39.21300468203622,perc_cropland,Cropland (% coverage),0.0028723593981572746,0.012783675886583554,0.22468962946501256,157
positive,1,1970s,DE78_1,DE78,587499.9809427367,6242499.8550773095,52.950374378924806,perc_forest,Forest (% coverage),0.005992711817426172,0.012161669878030789,0.49275402782076744,157
positive,1,1970s,DE79_1,DE79,587499.9718824326,6247499.824550713,75.50217217837665,perc_forest,Forest (% coverage),0.006333656275159535,0.013527515684480535,0.4682054283201337,157
positive,1,1970s,DE84_1,DE84,592499.9550939988,6222499.799698218,59.41806342945929,perc_forest,Forest (% coverage),0.005446823876501167,0.01425459708174842,0.38210998495883675,157
positive,1,1970s,DE85_1,DE85,592500.0141816582,6227499.78733749,35.79029999398988,tmean_breeding,Temperature,0.005042378630967069,0.01532344775133282,0.32906293105795903,157
positive,1,1970s,DE86_1,DE86,592500.0119548003,6232499.814113551,43.44312811028655,perc_forest,Forest (% coverage),0.005364246230154742,0.01346333754402973,0.3984336137017896,157
positive,1,1970s,DE87_1,DE87,592500.011741156,6237499.7700439,82.16526365198666,perc_forest,Forest (% coverage),0.006249652089210413,0.014921670656540192,0.41883058761058906,157
positive,1,1970s,DE88_1,DE88,592500.0074987623,6242499.877671048,39.51489484572347,perc_forest,Forest (% coverage),0.005131860455361278,0.011964583628880109,0.428920939879094,157
positive,1,1970s,DE89_1,DE89,592500.0052482311,6247499.803093614,41.199357812194194,perc_forest,Forest (% coverage),0.005063517171665975,0.012944770431873542,0.391163149498443,157
positive,1,1970s,DE90_1,DE90,597499.937235394,6202499.867768866,43.71526554691589,perc_forest,Forest (% coverage),0.0047076310771328265,0.014611851980541136,0.3221789464745511,157
positive,1,1970s,DE94_1,DE94,597499.973766844,6222499.817559282,47.14193589117008,perc_forest,Forest (% coverage),0.00533300296783969,0.013445837538848109,0.39662854414471554,157
positive,1,1970s,DE96_1,DE96,597499.9776650518,6232499.7592064515,66.4722753976046,perc_forest,Forest (% coverage),0.008398249372957325,0.014338089112515901,0.5857300304840751,157
positive,1,1970s,DE97_1,DE97,597500.0164649216,6237499.792208735,75.6151320217617,perc_forest,Forest (% coverage),0.008166297272545132,0.014279629556545381,0.5718843923932138,157
positive,1,1970s,DE98_1,DE98,597499.9749128878,6242499.864260202,61.674612162086206,perc_forest,Forest (% coverage),0.006824955128168298,0.014143405177535564,0.482553885892246,157
positive,1,1970s,DE99_1,DE99,597499.9781003586,6247499.86686593,47.36810517480122,perc_forest,Forest (% coverage),0.0038668866015998653,0.011017890640801173,0.3509643295314721,157
positive,1,1970s,DF00_1,DF00,552500.0821818158,6152499.918017617,55.25191832802367,perc_forest,Forest (% coverage),0.004458575203718561,0.013927931229539217,0.3201175487040415,157
positive,1,1970s,DF01_1,DF01,552500.0434295452,6157499.903279973,48.799110715356505,perc_forest,Forest (% coverage),0.0058237879077602,0.013916783910474668,0.41847225229794954,157
positive,1,1970s,DF04_1,DF04,552500.0484365653,6172499.866101065,45.04504420753427,perc_forest,Forest (% coverage),0.0072334715988272465,0.014064549030650365,0.5143052637566695,157
positive,1,1970s,DF05_1,DF05,552500.0248900052,6177499.8923083795,46.82596161527354,perc_forest,Forest (% coverage),0.006000811129932993,0.012433093543965115,0.482648273232507,157
positive,1,1970s,DF06_1,DF06,552500.0201864875,6182499.845409598,45.92525203761959,perc_forest,Forest (% coverage),0.006813808667281643,0.01332725680334897,0.5112686554947616,157
positive,1,1970s,DF07_1,DF07,552500.0322634379,6187499.836667846,70.07584316066767,perc_forest,Forest (% coverage),0.004998733060272313,0.012410254507327198,0.40279053562688716,157
positive,1,1970s,DF08_1,DF08,552499.9978258526,6192499.865300811,40.27913355626616,perc_forest,Forest (% coverage),0.004551768369967754,0.011052986402463919,0.41181344156481353,157
positive,1,1970s,DF09_1,DF09,552500.0427085381,6197499.8215051675,38.42151334661274,perc_forest,Forest (% coverage),0.007126155796931226,0.01349873895182089,0.5279127052064337,157
positive,1,1970s,DF10_1,DF10,557500.0539540383,6152499.913491488,49.84444693820527,perc_forest,Forest (% coverage),0.005608092486286602,0.012753432434757545,0.43973201057643097,157
positive,1,1970s,DF14_1,DF14,557500.0426793615,6172499.947726307,70.63761350082653,perc_forest,Forest (% coverage),0.0073491294155131745,0.015064537188237439,0.4878430265518849,157
positive,1,1970s,DF15_1,DF15,557500.0018913269,6177499.856621167,65.66933757900813,perc_forest,Forest (% coverage),0.007383271536116986,0.013487835447286092,0.5474022547926758,157
positive,1,1970s,DF16_1,DF16,557500.0236227086,6182499.915863126,65.82237249627043,perc_forest,Forest (% coverage),0.006266061940734168,0.012568694899740475,0.49854515450634046,157
positive,1,1970s,DF17_1,DF17,557499.9860512931,6187499.789903091,65.44278328040252,perc_forest,Forest (% coverage),0.006283586736178712,0.014058515524439014,0.4469594762871985,157
positive,1,1970s,DF18_1,DF18,557500.0093904075,6192499.814239048,72.59267984750741,perc_forest,Forest (% coverage),0.005404501269075245,0.014889289947514636,0.3629791137204216,157
positive,1,1970s,DF19_1,DF19,557500.0331405934,6197499.765436237,54.246595342302236,perc_forest,Forest (% coverage),0.006089201186316448,0.012756089436817147,0.4773564199653184,157
positive,1,1970s,DF20_1,DF20,562500.08334866,6152499.927340711,60.26393828213639,perc_forest,Forest (% coverage),0.00587663441655464,0.012799282091625029,0.4591378152685537,157
positive,1,1970s,DF24_1,DF24,562500.0367152442,6172499.862543065,54.43204673536546,perc_forest,Forest (% coverage),0.0060009859209673895,0.013340148018979047,0.4498440281494462,157
