survey,site,X,Y,coefficient,local_t,abs_local_t,local_r2,response,atlas,period,trait_family,trait_value,direction,supported,dominant_trait_value,dominant_direction
CF83_1,CF83,542500.0207665939,6167499.842372999,0.016150089992219424,6.7987689252302195,6.7987689252302195,0.15834379569186147,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CF84_1,CF84,542500.048573576,6172499.871880924,0.015147683258569994,6.130442498999748,6.130442498999748,0.1330958989242266,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CF85_1,CF85,542500.0024235704,6177499.826941581,0.014282879526358788,5.5613187685841465,5.5613187685841465,0.11215363354451274,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CF86_1,CF86,542500.0063853149,6182499.82004259,-0.01212382555775815,-5.30130299678866,5.30130299678866,0.08462887321212476,beta_turnover,1,1970s,Migration,long-distance,Negative,TRUE,long-distance,Negative
CF87_1,CF87,542500.0597483467,6187499.851160479,-0.0124651272906674,-5.39993766068284,5.39993766068284,0.0855003861191232,beta_turnover,1,1970s,Migration,long-distance,Negative,TRUE,long-distance,Negative
CF88_1,CF88,542500.0377536514,6192499.807753425,-0.012688980914834086,-5.441515540009447,5.441515540009447,0.08633500554584464,beta_turnover,1,1970s,Migration,long-distance,Negative,TRUE,long-distance,Negative
CF89_1,CF89,542500.064030432,6197499.802313068,-0.012809872041803144,-5.434977015940081,5.434977015940081,0.08711771131019491,beta_turnover,1,1970s,Migration,long-distance,Negative,TRUE,long-distance,Negative
CF90_1,CF90,547500.0889142159,6152499.94029991,0.01844951160029852,8.388279501528405,8.388279501528405,0.24462685459650857,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CF91_1,CF91,547500.0678756869,6157499.942027305,0.017370900197445194,7.64020651400113,7.64020651400113,0.21164613832212306,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CF92_1,CF92,547500.021346869,6162499.870003907,0.016291270751759956,6.911766140754838,6.911766140754838,0.18078950863556784,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CF93_1,CF93,547500.0105560533,6167499.836173768,0.015274808953056038,6.243596072195898,6.243596072195898,0.15325801630041838,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CF94_1,CF94,547500.0347869882,6172499.840513072,0.014385847208203767,5.667934737139113,5.667934737139113,0.1299833970539132,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CF95_1,CF95,547500.030537062,6177499.882314021,0.013694984102174235,5.216644273918638,5.216644273918638,0.11164499071722135,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CF96_1,CF96,547499.9985196197,6182499.850260958,-0.012187051293251386,-5.296229390046215,5.296229390046215,0.0884040011931369,beta_turnover,1,1970s,Migration,long-distance,Negative,TRUE,long-distance,Negative
CF97_1,CF97,547499.999664888,6187499.856302122,-0.012461781166945574,-5.369852997088464,5.369852997088464,0.09004070046372431,beta_turnover,1,1970s,Migration,long-distance,Negative,TRUE,long-distance,Negative
CF98_1,CF98,547500.0344730752,6192499.789121118,-0.01264349375989357,-5.393578175124454,5.393578175124454,0.09142113108166032,beta_turnover,1,1970s,Migration,long-distance,Negative,TRUE,long-distance,Negative
CF99_1,CF99,547500.0385143282,6197499.759298731,-0.012735120635017777,-5.372683626435841,5.372683626435841,0.09269353020440703,beta_turnover,1,1970s,Migration,long-distance,Negative,TRUE,long-distance,Negative
CG00_1,CG00,502500.0261580071,6102499.830919192,0.031255077811671625,15.063824825720632,15.063824825720632,0.6259130462937118,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG01_1,CG01,502500.07264854916,6107499.815118513,0.031179045232562565,15.17715897365682,15.17715897365682,0.6112200123827964,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG02_1,CG02,502500.04775678914,6112499.836347805,0.03110896986262952,15.28933896841318,15.28933896841318,0.5953631810854043,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG03_1,CG03,502500.0153410255,6117499.894620556,0.03105004069023632,15.415377516243627,15.415377516243627,0.5782611428209454,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG04_1,CG04,502500.03903347667,6122499.878665998,0.030986522123533866,15.552988325035075,15.552988325035075,0.5591339731787682,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG05_1,CG05,502500.0550520218,6127499.899711133,0.030908443116858725,15.693250732895189,15.693250732895189,0.5375508609133735,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG06_1,CG06,502500.0634538295,6132499.846448853,0.03082465273444744,15.828851065535927,15.828851065535927,0.5140242771264005,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG07_1,CG07,502500.0641750675,6137499.830142095,0.030737322205779207,15.950845068401748,15.950845068401748,0.48870237071007694,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG08_1,CG08,502500.0572123166,6142499.850769465,0.03065700792032651,16.052522815473555,16.052522815473555,0.4620418859129959,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG09_1,CG09,502500.0425621639,6147499.908309469,0.03058874590736286,16.126563822469414,16.126563822469414,0.4344410137142024,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG10_1,CG10,507500.0814512452,6102499.76344352,0.030665208272516786,15.045062998723477,15.045062998723477,0.6156246819924862,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG11_1,CG11,507500.0744522167,6107499.868036532,0.030587053116121702,15.159602357642878,15.159602357642878,0.6009662460727488,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG12_1,CG12,507500.0445943599,6112499.787116632,0.030483722307389594,15.245139297700527,15.245139297700527,0.5842165694705093,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG13_1,CG13,507500.0549592401,6117499.854614016,0.030381244989531896,15.334443827738506,15.334443827738506,0.5660365850242292,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG14_1,CG14,507500.0421171495,6122499.847835636,0.03027008100367131,15.428623490080525,15.428623490080525,0.5457657171693207,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG15_1,CG15,507500.0693758277,6127499.878149052,0.030141792919019327,15.522978946479233,15.522978946479233,0.5230880228825611,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG17_1,CG17,507500.0535864384,6137499.82707415,0.029834418639302855,15.686624808429427,15.686624808429427,0.4717687886465869,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG18_1,CG18,507500.073619542,6142499.857033516,0.02966682062209639,15.737648654115839,15.737648654115839,0.4440380925914224,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG19_1,CG19,507500.0701088966,6147499.8126028655,0.029508729423391358,15.756876137724964,15.756876137724964,0.4155275293119344,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG20_1,CG20,512500.0319054312,6102499.844468651,0.030014059867742752,14.980923671297427,14.980923671297427,0.6045622552677437,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG21_1,CG21,512500.0357352239,6107499.856263293,0.029938008053389045,15.103293607498951,15.103293607498951,0.5898836894886441,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG22_1,CG22,512500.0646570594,6112499.793975682,0.029814456421483608,15.17972607110001,15.17972607110001,0.572758201581289,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG23_1,CG23,512500.05417142104,6117499.879970967,0.029662920595646437,15.232420554221488,15.232420554221488,0.5536322188391958,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG24_1,CG24,512500.06845735124,6122499.891840113,0.029495048011541472,15.277584050320714,15.277584050320714,0.5322849281279378,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG25_1,CG25,512500.04378025915,6127499.829381491,0.029303740017680192,15.314203452457573,15.314203452457573,0.5083605175857226,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG26_1,CG26,512500.0432435217,6132499.804034855,0.02908790136689625,15.338946027707133,15.338946027707133,0.482234869709966,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG27_1,CG27,512500.0666142674,6137499.81577886,0.028847733543353078,15.34444503363422,15.34444503363422,0.45446605388044947,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG28_1,CG28,512500.05037127464,6142499.864413771,0.028589138567212218,15.322910914574082,15.322910914574082,0.4256100607088481,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG29_1,CG29,512500.0580272434,6147499.838808023,0.028327932023960396,15.26616098144966,15.26616098144966,0.3960910220525716,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG30_1,CG30,517500.0850923214,6102499.851813918,0.02929768448801573,14.848501060517899,14.848501060517899,0.5922077493016412,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG31_1,CG31,517500.03616525023,6107499.779897026,0.029225430088308656,14.977964719357301,14.977964719357301,0.5777304220193855,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG32_1,CG32,517500.05973960727,6112499.856739236,0.02909479824779612,15.05664455787768,15.05664455787768,0.5607612656940348,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG33_1,CG33,517500.09258431836,6117499.859506801,0.0289022863759643,15.083292059328372,15.083292059328372,0.5411575625744498,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG34_1,CG34,517500.0708866396,6122499.7879263675,0.028669301603948587,15.07689689192458,15.07689689192458,0.5188673749828755,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG37_1,CG37,517500.0558418394,6137499.796071852,0.027777804982536243,14.905991100349334,14.905991100349334,0.43700941338185156,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG38_1,CG38,517500.06670979614,6142499.873010728,0.027427454092749617,14.786053753823577,14.786053753823577,0.4069173960863768,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG39_1,CG39,517500.085559445,6147499.875737379,0.02705561483207039,14.623225240615916,14.623225240615916,0.3762760509995974,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG40_1,CG40,522500.06529288803,6102499.784827596,0.028511804404626456,14.616115465507022,14.616115465507022,0.5779848480244789,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG41_1,CG41,522500.09106030304,6107499.750314869,0.028441395528725096,14.752603835053693,14.752603835053693,0.5639543833842229,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG42_1,CG42,522500.10963438044,6112499.8643271355,0.02830394234878683,14.831762815962259,14.831762815962259,0.5473999213180254,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG43_1,CG43,522500.0588031039,6117499.7926761545,0.028095095484042827,14.84749046492329,14.84749046492329,0.5281025296212334,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG44_1,CG44,522500.06400440924,6122499.869828019,0.027809309589068992,14.79635007481173,14.79635007481173,0.5053456101962687,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG45_1,CG45,522500.0623966084,6127499.872873877,0.0274645507023287,14.69296939574819,14.69296939574819,0.47891638822824306,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG46_1,CG46,522500.1171677176,6132499.802111141,0.02707618521225446,14.544917137341823,14.544917137341823,0.4501093896900026,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG47_1,CG47,522500.100007084,6137499.879444241,0.026650185009994817,14.354189439235359,14.354189439235359,0.4197073668729937,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG48_1,CG48,522500.0753009223,6142499.8826015685,0.026188401537803368,14.116953924393043,14.116953924393043,0.38828521406051564,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG49_1,CG49,522500.10602128954,6147499.8118807655,0.02569536508027037,13.826044958074961,13.826044958074961,0.3564261352175657,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG50_1,CG50,527500.1154138149,6102499.755272231,0.027660872282385167,14.248884097088144,14.248884097088144,0.5615663309563718,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG51_1,CG51,527500.0883420453,6107499.766859397,0.027589428596901264,14.391674580516229,14.391674580516229,0.5483211916081062,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG52_1,CG52,527500.1027918415,6112499.816082941,0.027445703203683967,14.468554029750242,14.468554029750242,0.5323660546405812,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
CG53_1,CG53,527500.0953342962,6117499.791246452,0.027225351989636375,14.47377179701031,14.47377179701031,0.5137111259828362,beta_turnover,1,1970s,Migration,short-and long-distance,Positive,TRUE,short-and long-distance,Positive
