"coverage_id","coverage_filter","survey","site","atlas","period","species_richness","modelled_species_pool_size"
"good","Good coverage","DD03_2","DD03","2","1990s",81,156
"good","Good coverage","DD04_2","DD04","2","1990s",54,156
"good","Good coverage","DD05_2","DD05","2","1990s",73,156
"good","Good coverage","DD06_2","DD06","2","1990s",69,156
"good","Good coverage","DD07_2","DD07","2","1990s",62,156
"good","Good coverage","DD08_2","DD08","2","1990s",83,156
"good","Good coverage","DD09_2","DD09","2","1990s",70,156
"good","Good coverage","DD10_2","DD10","2","1990s",64,156
"good","Good coverage","DD11_2","DD11","2","1990s",73,156
"good","Good coverage","DD12_2","DD12","2","1990s",69,156
"good","Good coverage","DD13_2","DD13","2","1990s",54,156
"good","Good coverage","DD14_2","DD14","2","1990s",66,156
"good","Good coverage","DD15_2","DD15","2","1990s",62,156
"good","Good coverage","DD16_2","DD16","2","1990s",59,156
"good","Good coverage","DD17_2","DD17","2","1990s",62,156
"good","Good coverage","DD18_2","DD18","2","1990s",96,156
"good","Good coverage","DD19_2","DD19","2","1990s",73,156
"good","Good coverage","DD21_2","DD21","2","1990s",81,156
"good","Good coverage","DD22_2","DD22","2","1990s",51,156
"good","Good coverage","DD24_2","DD24","2","1990s",73,156
"good","Good coverage","DD25_2","DD25","2","1990s",67,156
"good","Good coverage","DD26_2","DD26","2","1990s",68,156
"good","Good coverage","DD28_2","DD28","2","1990s",72,156
"good","Good coverage","DD29_2","DD29","2","1990s",65,156
"good","Good coverage","DD30_2","DD30","2","1990s",68,156
"good","Good coverage","DD31_2","DD31","2","1990s",81,156
"good","Good coverage","DD32_2","DD32","2","1990s",60,156
"good","Good coverage","DD35_2","DD35","2","1990s",61,156
"good","Good coverage","DD36_2","DD36","2","1990s",68,156
"good","Good coverage","BF58_1","BF58","1","1970s",43,156
"good","Good coverage","DD37_2","DD37","2","1990s",76,156
"good","Good coverage","DD38_2","DD38","2","1990s",76,156
"good","Good coverage","DD39_2","DD39","2","1990s",64,156
"good","Good coverage","DD40_2","DD40","2","1990s",75,156
"good","Good coverage","DD41_2","DD41","2","1990s",80,156
"good","Good coverage","DD42_2","DD42","2","1990s",77,156
"good","Good coverage","DD43_2","DD43","2","1990s",75,156
"good","Good coverage","DD45_2","DD45","2","1990s",72,156
"good","Good coverage","DD46_2","DD46","2","1990s",71,156
"good","Good coverage","BF59_1","BF59","1","1970s",61,156
"good","Good coverage","DD47_2","DD47","2","1990s",88,156
"good","Good coverage","DD48_2","DD48","2","1990s",75,156
"good","Good coverage","DD49_2","DD49","2","1990s",77,156
"good","Good coverage","DD50_2","DD50","2","1990s",63,156
"good","Good coverage","DD51_2","DD51","2","1990s",78,156
"good","Good coverage","DD52_2","DD52","2","1990s",76,156
"good","Good coverage","DD53_2","DD53","2","1990s",72,156
"good","Good coverage","DD54_2","DD54","2","1990s",66,156
"good","Good coverage","DD55_2","DD55","2","1990s",59,156
"good","Good coverage","DD56_2","DD56","2","1990s",59,156
"good","Good coverage","BF60_1","BF60","1","1970s",59,156
"good","Good coverage","DD57_2","DD57","2","1990s",66,156
"good","Good coverage","DD58_2","DD58","2","1990s",58,156
"good","Good coverage","DD59_2","DD59","2","1990s",74,156
"good","Good coverage","DD60_2","DD60","2","1990s",53,156
"good","Good coverage","DD61_2","DD61","2","1990s",61,156
"good","Good coverage","DD63_2","DD63","2","1990s",65,156
"good","Good coverage","DD64_2","DD64","2","1990s",63,156
"good","Good coverage","DD65_2","DD65","2","1990s",73,156
"good","Good coverage","BF61_1","BF61","1","1970s",45,156
"good","Good coverage","DD70_2","DD70","2","1990s",78,156
"good","Good coverage","DD71_2","DD71","2","1990s",52,156
"good","Good coverage","DD72_2","DD72","2","1990s",60,156
"good","Good coverage","DD80_2","DD80","2","1990s",76,156
"good","Good coverage","DD81_2","DD81","2","1990s",53,156
"good","Good coverage","DD82_2","DD82","2","1990s",57,156
"good","Good coverage","DD90_2","DD90","2","1990s",79,156
"good","Good coverage","DD91_2","DD91","2","1990s",72,156
"good","Good coverage","BF62_1","BF62","1","1970s",57,156
"good","Good coverage","DE01_2","DE01","2","1990s",64,156
"good","Good coverage","DE02_2","DE02","2","1990s",81,156
"good","Good coverage","DE03_2","DE03","2","1990s",76,156
"good","Good coverage","DE06_2","DE06","2","1990s",72,156
"good","Good coverage","DE07_2","DE07","2","1990s",75,156
"good","Good coverage","DE08_2","DE08","2","1990s",64,156
"good","Good coverage","DE09_2","DE09","2","1990s",73,156
"good","Good coverage","DE11_2","DE11","2","1990s",90,156
"good","Good coverage","DE12_2","DE12","2","1990s",88,156
"good","Good coverage","DE13_2","DE13","2","1990s",73,156
"good","Good coverage","DE14_2","DE14","2","1990s",78,156
"good","Good coverage","DE15_2","DE15","2","1990s",69,156
"good","Good coverage","DE16_2","DE16","2","1990s",85,156
"good","Good coverage","DE17_2","DE17","2","1990s",75,156
"good","Good coverage","DE18_2","DE18","2","1990s",67,156
"good","Good coverage","DE19_2","DE19","2","1990s",82,156
"good","Good coverage","DE21_2","DE21","2","1990s",61,156
"good","Good coverage","DE22_2","DE22","2","1990s",72,156
"good","Good coverage","DE23_2","DE23","2","1990s",68,156
"good","Good coverage","DE24_2","DE24","2","1990s",76,156
"good","Good coverage","DE25_2","DE25","2","1990s",68,156
"good","Good coverage","DE26_2","DE26","2","1990s",69,156
"good","Good coverage","DE27_2","DE27","2","1990s",72,156
"good","Good coverage","DE28_2","DE28","2","1990s",68,156
"good","Good coverage","DE29_2","DE29","2","1990s",51,156
"good","Good coverage","DE30_2","DE30","2","1990s",63,156
"good","Good coverage","DE31_2","DE31","2","1990s",57,156
"good","Good coverage","DE32_2","DE32","2","1990s",56,156
"good","Good coverage","DE34_2","DE34","2","1990s",90,156
"good","Good coverage","DE35_2","DE35","2","1990s",65,156
"good","Good coverage","DE36_2","DE36","2","1990s",79,156
"good","Good coverage","DE37_2","DE37","2","1990s",76,156
"good","Good coverage","DE38_2","DE38","2","1990s",71,156
"good","Good coverage","DE39_2","DE39","2","1990s",55,156
"good","Good coverage","DE40_2","DE40","2","1990s",60,156
"good","Good coverage","DE41_2","DE41","2","1990s",55,156
"good","Good coverage","DE42_2","DE42","2","1990s",57,156
"good","Good coverage","DE43_2","DE43","2","1990s",55,156
"good","Good coverage","DE44_2","DE44","2","1990s",64,156
"good","Good coverage","DE46_2","DE46","2","1990s",52,156
"good","Good coverage","DE48_2","DE48","2","1990s",62,156
"good","Good coverage","DE49_2","DE49","2","1990s",76,156
"good","Good coverage","DE50_2","DE50","2","1990s",53,156
"good","Good coverage","DE51_2","DE51","2","1990s",82,156
"good","Good coverage","DE52_2","DE52","2","1990s",69,156
"good","Good coverage","DE53_2","DE53","2","1990s",75,156
"good","Good coverage","DE55_2","DE55","2","1990s",48,156
"good","Good coverage","DE57_2","DE57","2","1990s",65,156
"good","Good coverage","BF68_1","BF68","1","1970s",57,156
"good","Good coverage","DE58_2","DE58","2","1990s",59,156
"good","Good coverage","DE68_2","DE68","2","1990s",87,156
"good","Good coverage","DE75_2","DE75","2","1990s",54,156
"good","Good coverage","BF69_1","BF69","1","1970s",57,156
"good","Good coverage","DE78_2","DE78","2","1990s",58,156
"good","Good coverage","DE79_2","DE79","2","1990s",79,156
"good","Good coverage","DE84_2","DE84","2","1990s",73,156
"good","Good coverage","DE85_2","DE85","2","1990s",65,156
"good","Good coverage","DE86_2","DE86","2","1990s",68,156
"good","Good coverage","DE87_2","DE87","2","1990s",83,156
"good","Good coverage","DE88_2","DE88","2","1990s",77,156
"good","Good coverage","DE89_2","DE89","2","1990s",81,156
"good","Good coverage","DE90_2","DE90","2","1990s",63,156
"good","Good coverage","DE94_2","DE94","2","1990s",61,156
"good","Good coverage","DE96_2","DE96","2","1990s",88,156
"good","Good coverage","DE97_2","DE97","2","1990s",85,156
"good","Good coverage","DE98_2","DE98","2","1990s",74,156
"good","Good coverage","DE99_2","DE99","2","1990s",57,156
"good","Good coverage","DF02_2","DF02","2","1990s",65,156
"good","Good coverage","DF04_2","DF04","2","1990s",63,156
"good","Good coverage","DF05_2","DF05","2","1990s",50,156
"good","Good coverage","DF06_2","DF06","2","1990s",53,156
"good","Good coverage","DF08_2","DF08","2","1990s",84,156
"good","Good coverage","DF09_2","DF09","2","1990s",66,156
"good","Good coverage","DF10_2","DF10","2","1990s",39,156
"good","Good coverage","BF72_1","BF72","1","1970s",53,156
"good","Good coverage","DF14_2","DF14","2","1990s",46,156
"good","Good coverage","DF15_2","DF15","2","1990s",54,156
"good","Good coverage","DF16_2","DF16","2","1990s",69,156
"good","Good coverage","DF17_2","DF17","2","1990s",62,156
"good","Good coverage","DF18_2","DF18","2","1990s",77,156
"good","Good coverage","DF19_2","DF19","2","1990s",48,156
"good","Good coverage","DF20_2","DF20","2","1990s",71,156
"good","Good coverage","DF25_2","DF25","2","1990s",64,156
"good","Good coverage","DF27_2","DF27","2","1990s",56,156
"good","Good coverage","DF28_2","DF28","2","1990s",77,156
"good","Good coverage","DF29_2","DF29","2","1990s",59,156
"good","Good coverage","DF30_2","DF30","2","1990s",63,156
"good","Good coverage","DF31_2","DF31","2","1990s",78,156
"good","Good coverage","DF37_2","DF37","2","1990s",75,156
"good","Good coverage","DF38_2","DF38","2","1990s",93,156
"good","Good coverage","BC20_1","BC20","1","1970s",58,156
"good","Good coverage","DF41_2","DF41","2","1990s",81,156
"good","Good coverage","DF48_2","DF48","2","1990s",86,156
"good","Good coverage","DF49_2","DF49","2","1990s",53,156
"good","Good coverage","DF51_2","DF51","2","1990s",58,156
"good","Good coverage","DF59_2","DF59","2","1990s",74,156
"good","Good coverage","DF61_2","DF61","2","1990s",58,156
"good","Good coverage","DF70_2","DF70","2","1990s",56,156
"good","Good coverage","DF71_2","DF71","2","1990s",66,156
"good","Good coverage","DF72_2","DF72","2","1990s",60,156
"good","Good coverage","DF80_2","DF80","2","1990s",71,156
"good","Good coverage","DF96_2","DF96","2","1990s",58,156
"good","Good coverage","DF97_2","DF97","2","1990s",63,156
"good","Good coverage","BF77_1","BF77","1","1970s",51,156
"good","Good coverage","DF98_2","DF98","2","1990s",56,156
"good","Good coverage","DG00_2","DG00","2","1990s",51,156
"good","Good coverage","DG07_2","DG07","2","1990s",61,156
"good","Good coverage","DG08_2","DG08","2","1990s",72,156
"good","Good coverage","DG09_2","DG09","2","1990s",58,156
"good","Good coverage","DG16_2","DG16","2","1990s",53,156
"good","Good coverage","BF78_1","BF78","1","1970s",53,156
"good","Good coverage","DG17_2","DG17","2","1990s",83,156
"good","Good coverage","DG22_2","DG22","2","1990s",55,156
"good","Good coverage","DG23_2","DG23","2","1990s",64,156
"good","Good coverage","DG27_2","DG27","2","1990s",67,156
"good","Good coverage","BF79_1","BF79","1","1970s",53,156
"good","Good coverage","DG28_2","DG28","2","1990s",71,156
"good","Good coverage","DG34_2","DG34","2","1990s",68,156
"good","Good coverage","DG35_2","DG35","2","1990s",41,156
"good","Good coverage","DG37_2","DG37","2","1990s",65,156
"good","Good coverage","BF80_1","BF80","1","1970s",52,156
"good","Good coverage","DG41_2","DG41","2","1990s",68,156
"good","Good coverage","DG42_2","DG42","2","1990s",64,156
"good","Good coverage","DG43_2","DG43","2","1990s",59,156
"good","Good coverage","DG47_2","DG47","2","1990s",74,156
"good","Good coverage","BF81_1","BF81","1","1970s",55,156
"good","Good coverage","DG48_2","DG48","2","1990s",74,156
"good","Good coverage","DG49_2","DG49","2","1990s",61,156
"good","Good coverage","DG51_2","DG51","2","1990s",77,156
"good","Good coverage","DG56_2","DG56","2","1990s",60,156
"good","Good coverage","DG57_2","DG57","2","1990s",63,156
"good","Good coverage","BF82_1","BF82","1","1970s",64,156
"good","Good coverage","DG58_2","DG58","2","1990s",77,156
"good","Good coverage","DG60_2","DG60","2","1990s",73,156
"good","Good coverage","DG61_2","DG61","2","1990s",91,156
"good","Good coverage","DG62_2","DG62","2","1990s",95,156
"good","Good coverage","DG63_2","DG63","2","1990s",71,156
"good","Good coverage","DG64_2","DG64","2","1990s",57,156
"good","Good coverage","DG65_2","DG65","2","1990s",45,156
"good","Good coverage","DG67_2","DG67","2","1990s",54,156
"good","Good coverage","BF83_1","BF83","1","1970s",60,156
"good","Good coverage","DG68_2","DG68","2","1990s",61,156
"good","Good coverage","DG69_2","DG69","2","1990s",75,156
"good","Good coverage","DG70_2","DG70","2","1990s",59,156
"good","Good coverage","DG71_2","DG71","2","1990s",91,156
"good","Good coverage","DG72_2","DG72","2","1990s",80,156
"good","Good coverage","DG73_2","DG73","2","1990s",74,156
"good","Good coverage","DG74_2","DG74","2","1990s",66,156
"good","Good coverage","DG75_2","DG75","2","1990s",55,156
"good","Good coverage","DG76_2","DG76","2","1990s",50,156
"good","Good coverage","DG78_2","DG78","2","1990s",51,156
"good","Good coverage","DG79_2","DG79","2","1990s",66,156
"good","Good coverage","DG80_2","DG80","2","1990s",59,156
"good","Good coverage","DG82_2","DG82","2","1990s",74,156
"good","Good coverage","DG83_2","DG83","2","1990s",66,156
"good","Good coverage","DG84_2","DG84","2","1990s",61,156
"good","Good coverage","DG85_2","DG85","2","1990s",42,156
"good","Good coverage","DG86_2","DG86","2","1990s",49,156
"good","Good coverage","DG87_2","DG87","2","1990s",61,156
"good","Good coverage","DG88_2","DG88","2","1990s",55,156
"good","Good coverage","DG89_2","DG89","2","1990s",58,156
"good","Good coverage","DG91_2","DG91","2","1990s",64,156
"good","Good coverage","DG92_2","DG92","2","1990s",62,156
"good","Good coverage","DG93_2","DG93","2","1990s",62,156
"good","Good coverage","DG94_2","DG94","2","1990s",67,156
"good","Good coverage","DG95_2","DG95","2","1990s",58,156
"good","Good coverage","DG96_2","DG96","2","1990s",82,156
"good","Good coverage","DG97_2","DG97","2","1990s",64,156
"good","Good coverage","DH06_2","DH06","2","1990s",62,156
"good","Good coverage","DH07_2","DH07","2","1990s",73,156
"good","Good coverage","DH08_2","DH08","2","1990s",65,156
"good","Good coverage","DH09_2","DH09","2","1990s",50,156
"good","Good coverage","DH16_2","DH16","2","1990s",74,156
"good","Good coverage","DH17_2","DH17","2","1990s",82,156
"good","Good coverage","DH18_2","DH18","2","1990s",72,156
"good","Good coverage","DH19_2","DH19","2","1990s",70,156
"good","Good coverage","DH26_2","DH26","2","1990s",52,156
"good","Good coverage","BF88_1","BF88","1","1970s",53,156
"good","Good coverage","BF89_1","BF89","1","1970s",53,156
"good","Good coverage","DH86_2","DH86","2","1990s",61,156
"good","Good coverage","DH98_2","DH98","2","1990s",52,156
"good","Good coverage","DH99_2","DH99","2","1990s",68,156
"good","Good coverage","ED00_2","ED00","2","1990s",69,156
"good","Good coverage","ED01_2","ED01","2","1990s",86,156
"good","Good coverage","ED02_2","ED02","2","1990s",65,156
"good","Good coverage","ED03_2","ED03","2","1990s",65,156
"good","Good coverage","EE08_2","EE08","2","1990s",59,156
"good","Good coverage","EE09_2","EE09","2","1990s",64,156
"good","Good coverage","EB03_2","EB03","2","1990s",50,156
"good","Good coverage","EB04_2","EB04","2","1990s",61,156
"good","Good coverage","EB06_2","EB06","2","1990s",51,156
"good","Good coverage","EB07_2","EB07","2","1990s",70,156
"good","Good coverage","EB08_2","EB08","2","1990s",71,156
"good","Good coverage","EB10_2","EB10","2","1990s",70,156
"good","Good coverage","ED10_2","ED10","2","1990s",56,156
"good","Good coverage","ED12_2","ED12","2","1990s",58,156
"good","Good coverage","ED13_2","ED13","2","1990s",53,156
"good","Good coverage","ED20_2","ED20","2","1990s",68,156
"good","Good coverage","ED21_2","ED21","2","1990s",48,156
"good","Good coverage","ED22_2","ED22","2","1990s",71,156
"good","Good coverage","ED23_2","ED23","2","1990s",88,156
"good","Good coverage","ED30_2","ED30","2","1990s",75,156
"good","Good coverage","ED31_2","ED31","2","1990s",58,156
"good","Good coverage","EE05_2","EE05","2","1990s",63,156
"good","Good coverage","EE06_2","EE06","2","1990s",54,156
"good","Good coverage","EE07_2","EE07","2","1990s",85,156
"good","Good coverage","EE15_2","EE15","2","1990s",66,156
"good","Good coverage","EE16_2","EE16","2","1990s",74,156
"good","Good coverage","EE17_2","EE17","2","1990s",92,156
"good","Good coverage","BF94_1","BF94","1","1970s",50,156
"good","Good coverage","EE18_2","EE18","2","1990s",66,156
"good","Good coverage","EE19_2","EE19","2","1990s",61,156
"good","Good coverage","EE27_2","EE27","2","1990s",82,156
"good","Good coverage","EE28_2","EE28","2","1990s",75,156
"good","Good coverage","EE29_2","EE29","2","1990s",57,156
"good","Good coverage","EE39_2","EE39","2","1990s",72,156
"good","Good coverage","EF00_2","EF00","2","1990s",60,156
"good","Good coverage","EF01_2","EF01","2","1990s",76,156
"good","Good coverage","EF02_2","EF02","2","1990s",81,156
"good","Good coverage","EF06_2","EF06","2","1990s",70,156
"good","Good coverage","EF07_2","EF07","2","1990s",46,156
"good","Good coverage","EF08_2","EF08","2","1990s",69,156
"good","Good coverage","EF09_2","EF09","2","1990s",73,156
"good","Good coverage","EF10_2","EF10","2","1990s",66,156
"good","Good coverage","EF11_2","EF11","2","1990s",54,156
"good","Good coverage","EF54_2","EF54","2","1990s",57,156
