pair_id,species_a,species_b,guild_a,guild_b,guild_1,guild_2,guild_pair,guild_pair_type,omega_mean_1970s,omega_mean_1990s,omega_mean_2010s,pr_positive_1970s,pr_positive_1990s,pr_positive_2010s,pr_negative_1970s,pr_negative_1990s,pr_negative_2010s,support_class_1970s,support_class_1990s,support_class_2010s,delta_1990s_minus_1970s,delta_2010s_minus_1970s,abs_delta_2010s_minus_1970s,raw_sign_flip_1970s_to_2010s,support_transition_1970s_to_2010s,newly_supported_2010s,lost_supported_2010s,supported_positive_to_negative_2010s,supported_negative_to_positive_2010s
Mareca_strepera__Sterna_paradisaea,Mareca_strepera,Sterna_paradisaea,Dabbling ducks,Terns,Dabbling ducks,Terns,Dabbling ducks | Terns,Between guild,0.642850475135925,0.5298168479877868,0.3277489021493963,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.11303362714813814,-0.3151015729865287,0.3151015729865287,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Somateria_mollissima__Hirundo_rustica,Somateria_mollissima,Hirundo_rustica,Diving ducks,Aerial insectivores,Aerial insectivores,Diving ducks,Aerial insectivores | Diving ducks,Between guild,0.6535432450901908,0.6019777269015294,0.338525130592968,1,1,0.995,0,0,0.005,Supported positive,Supported positive,Supported positive,-0.0515655181886614,-0.3150181144972228,0.3150181144972228,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Larus_canus__Dryobates_minor,Larus_canus,Dryobates_minor,Gulls,Woodpeckers,Gulls,Woodpeckers,Gulls | Woodpeckers,Between guild,0.196698451053596,0.02273851091661637,-0.1182203648744628,0.733,0.549,0.258,0.267,0.451,0.742,Unsupported,Unsupported,Unsupported,-0.17395994013697963,-0.3149188159280588,0.3149188159280588,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Sterna_hirundo__Acrocephalus_palustris,Sterna_hirundo,Acrocephalus_palustris,Terns,Marsh warblers,Marsh warblers,Terns,Marsh warblers | Terns,Between guild,0.3251895581676023,0.1454646473464559,0.639961156036639,0.996,0.938,1,0.004,0.062,0,Supported positive,Unsupported,Supported positive,-0.17972491082114642,0.31477159786903663,0.31477159786903663,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Buteo_buteo__Ficedula_parva,Buteo_buteo,Ficedula_parva,Diurnal raptors,Flycatchers,Diurnal raptors,Flycatchers,Diurnal raptors | Flycatchers,Between guild,0.5148575885374136,0.4231892714138488,0.2001452840337159,0.985,0.935,0.713,0.015,0.065,0.287,Supported positive,Unsupported,Unsupported,-0.09166831712356477,-0.3147123045036977,0.3147123045036977,FALSE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Cygnus_olor__Lanius_collurio,Cygnus_olor,Lanius_collurio,Grazing waterfowl,Shrikes,Grazing waterfowl,Shrikes,Grazing waterfowl | Shrikes,Between guild,0.2428361469938183,0.03717381490814232,-0.0718598949736162,0.994,0.691,0.213,0.006,0.309,0.787,Supported positive,Unsupported,Unsupported,-0.205662332085676,-0.3146960419674345,0.3146960419674345,TRUE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Cygnus_olor__Lophophanes_cristatus,Cygnus_olor,Lophophanes_cristatus,Grazing waterfowl,Tit-like birds,Grazing waterfowl,Tit-like birds,Grazing waterfowl | Tit-like birds,Between guild,-0.1882598403031719,0.08932135991245391,0.1264200487740013,0.126,0.934,0.921,0.874,0.066,0.079,Unsupported,Unsupported,Unsupported,0.2775812002156258,0.31467988907717315,0.31467988907717315,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Charadrius_hiaticula__Corvus_frugilegus,Charadrius_hiaticula,Corvus_frugilegus,Plovers,Omnivorous corvids,Omnivorous corvids,Plovers,Omnivorous corvids | Plovers,Between guild,0.4631932463518779,0.2554112544443677,0.1485711569763991,0.993,0.864,0.696,0.007,0.136,0.304,Supported positive,Unsupported,Unsupported,-0.20778199190751023,-0.3146220893754788,0.3146220893754788,FALSE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Hirundo_rustica__Lullula_arborea,Hirundo_rustica,Lullula_arborea,Aerial insectivores,Open-land insectivores,Aerial insectivores,Open-land insectivores,Aerial insectivores | Open-land insectivores,Between guild,0.1621990545941761,0.5098985045095492,0.4766068810909661,0.814,1,1,0.186,0,0,Unsupported,Supported positive,Supported positive,0.3476994499153731,0.31440782649679,0.31440782649679,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Recurvirostra_avosetta__Phylloscopus_sibilatrix,Recurvirostra_avosetta,Phylloscopus_sibilatrix,Plovers,Foliage gleaners,Foliage gleaners,Plovers,Foliage gleaners | Plovers,Between guild,-0.1287359759006751,-0.1128952728500065,-0.4431046563238742,0.08,0.087,0,0.92,0.913,1,Unsupported,Unsupported,Supported negative,0.015840703050668592,-0.3143686804231991,0.3143686804231991,FALSE,Unsupported -> Supported negative,TRUE,FALSE,FALSE,FALSE
Buteo_buteo__Luscinia_luscinia,Buteo_buteo,Luscinia_luscinia,Diurnal raptors,Low flycatching feeders,Diurnal raptors,Low flycatching feeders,Diurnal raptors | Low flycatching feeders,Between guild,0.6828169605301554,0.5624728659598457,0.3684567979993053,1,0.996,0.998,0,0.004,0.002,Supported positive,Supported positive,Supported positive,-0.1203440945703097,-0.3143601625308501,0.3143601625308501,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Cinclus_cinclus__Regulus_regulus,Cinclus_cinclus,Regulus_regulus,Dippers,Tit-like birds,Dippers,Tit-like birds,Dippers | Tit-like birds,Between guild,0.6847157516304532,0.2048322607770707,0.3704275675698159,0.996,0.745,0.806,0.004,0.255,0.194,Supported positive,Unsupported,Unsupported,-0.47988349085338244,-0.3142881840606373,0.3142881840606373,FALSE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Spatula_querquedula__Crex_crex,Spatula_querquedula,Crex_crex,Dabbling ducks,Rails,Dabbling ducks,Rails,Dabbling ducks | Rails,Between guild,0.7319712741540533,0.08633094559464578,0.417716915818114,1,0.629,1,0,0.371,0,Supported positive,Unsupported,Supported positive,-0.6456403285594075,-0.3142543583359393,0.3142543583359393,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Charadrius_dubius__Lanius_collurio,Charadrius_dubius,Lanius_collurio,Plovers,Shrikes,Plovers,Shrikes,Plovers | Shrikes,Between guild,0.5093261414070399,0.5129012151313126,0.195154394556528,0.997,1,0.968,0.003,0,0.032,Supported positive,Supported positive,Supported positive,0.0035750737242726816,-0.3141717468505119,0.3141717468505119,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Spatula_querquedula__Larus_argentatus,Spatula_querquedula,Larus_argentatus,Dabbling ducks,Gulls,Dabbling ducks,Gulls,Dabbling ducks | Gulls,Between guild,0.5819055054462553,0.3409352562624317,0.2677364181529599,1,1,0.998,0,0,0.002,Supported positive,Supported positive,Supported positive,-0.2409702491838236,-0.3141690872932954,0.3141690872932954,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Oenanthe_oenanthe__Asio_otus,Oenanthe_oenanthe,Asio_otus,Low flycatching feeders,Owls,Low flycatching feeders,Owls,Low flycatching feeders | Owls,Between guild,0.6509515873701258,0.6737642710555973,0.3367882292722766,1,1,0.922,0,0,0.078,Supported positive,Supported positive,Unsupported,0.022812683685471513,-0.31416335809784923,0.31416335809784923,FALSE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Larus_argentatus__Phylloscopus_trochilus,Larus_argentatus,Phylloscopus_trochilus,Gulls,Foliage gleaners,Foliage gleaners,Gulls,Foliage gleaners | Gulls,Between guild,-0.1831177688926915,-0.2170199775139921,0.1310241240025878,0.11,0.031,0.82,0.89,0.969,0.18,Unsupported,Supported negative,Unsupported,-0.03390220862130061,0.3141418928952793,0.3141418928952793,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Aegithalos_caudatus__Hirundo_rustica,Aegithalos_caudatus,Hirundo_rustica,Tit-like birds,Aerial insectivores,Aerial insectivores,Tit-like birds,Aerial insectivores | Tit-like birds,Between guild,0.4349518796414716,0.5824032105474588,0.7490407524483983,0.999,0.999,1,0.001,0.001,0,Supported positive,Supported positive,Supported positive,0.14745133090598722,0.3140888728069267,0.3140888728069267,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Calidris_alpina__Gallinula_chloropus,Calidris_alpina,Gallinula_chloropus,Scolopacids,Rails,Rails,Scolopacids,Rails | Scolopacids,Between guild,0.5865042317357083,0.5636560002148259,0.2724428764732732,1,1,0.925,0,0,0.075,Supported positive,Supported positive,Unsupported,-0.022848231520882445,-0.3140613552624351,0.3140613552624351,FALSE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Sternula_albifrons__Cinclus_cinclus,Sternula_albifrons,Cinclus_cinclus,Terns,Dippers,Dippers,Terns,Dippers | Terns,Between guild,-0.07319453573572743,-0.0732869346787804,-0.3871703098024985,0.385,0.432,0.165,0.615,0.568,0.835,Unsupported,Unsupported,Unsupported,-9.239894305297647e-5,-0.3139757740667711,0.3139757740667711,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Linaria_cannabina__Strix_aluco,Linaria_cannabina,Strix_aluco,Passerine seedeaters,Owls,Owls,Passerine seedeaters,Owls | Passerine seedeaters,Between guild,0.60567562361059335,0.1380098587496246,0.2917788521814753,1,0.844,0.999,0,0.156,0.001,Supported positive,Unsupported,Supported positive,-0.4676657648609688,-0.31389677142911804,0.31389677142911804,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Porzana_porzana__Lophophanes_cristatus,Porzana_porzana,Lophophanes_cristatus,Rails,Tit-like birds,Rails,Tit-like birds,Rails | Tit-like birds,Between guild,0.02154811070797142,0.1981357699269903,0.3354249157582652,0.559,0.921,0.989,0.441,0.079,0.011,Unsupported,Unsupported,Supported positive,0.1765876592190189,0.3138768050502938,0.3138768050502938,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Numenius_arquata__Botaurus_stellaris,Numenius_arquata,Botaurus_stellaris,Scolopacids,Wading birds,Scolopacids,Wading birds,Scolopacids | Wading birds,Between guild,0.3755161549224435,0.2027559961809066,0.06182801139909185,0.879,0.894,0.65,0.121,0.106,0.35,Unsupported,Unsupported,Unsupported,-0.1727601587415369,-0.31368814352335167,0.31368814352335167,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Gallinula_chloropus__Emberiza_calandra,Gallinula_chloropus,Emberiza_calandra,Rails,Buntings,Buntings,Rails,Buntings | Rails,Between guild,0.2905877515885675,0.3118184929941754,-0.02306985081835914,0.998,0.933,0.407,0.002,0.067,0.593,Supported positive,Unsupported,Unsupported,0.021230741405607934,-0.31365760240692664,0.31365760240692664,TRUE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Emberiza_schoeniclus__Tyto_alba,Emberiza_schoeniclus,Tyto_alba,Buntings,Owls,Buntings,Owls,Buntings | Owls,Between guild,0.2170105360761258,-0.004464738201067252,0.5306565237025799,0.847,0.494,0.991,0.153,0.506,0.009,Unsupported,Unsupported,Supported positive,-0.22147527427719305,0.31364598762645407,0.31364598762645407,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Chlidonias_niger__Luscinia_luscinia,Chlidonias_niger,Luscinia_luscinia,Terns,Low flycatching feeders,Low flycatching feeders,Terns,Low flycatching feeders | Terns,Between guild,0.5995902104183733,0.1946029655672089,0.2859579701649305,1,0.83,0.833,0,0.17,0.167,Supported positive,Unsupported,Unsupported,-0.40498724485116444,-0.31363224025344283,0.31363224025344283,FALSE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Motacilla_flava__Poecile_palustris,Motacilla_flava,Poecile_palustris,Open-land insectivores,Tit-like birds,Open-land insectivores,Tit-like birds,Open-land insectivores | Tit-like birds,Between guild,0.0644036025686726,-0.009251407884709444,-0.2492241883686907,0.816,0.541,0.004,0.184,0.459,0.996,Unsupported,Unsupported,Supported negative,-0.07365501045338205,-0.3136277909373633,0.3136277909373633,TRUE,Unsupported -> Supported negative,TRUE,FALSE,FALSE,FALSE
Thalasseus_sandvicensis__Jynx_torquilla,Thalasseus_sandvicensis,Jynx_torquilla,Terns,Woodpeckers,Terns,Woodpeckers,Terns | Woodpeckers,Between guild,-0.4091177571042727,-0.2574687968687983,-0.09550214550626145,0.009,0.137,0.337,0.991,0.863,0.663,Supported negative,Unsupported,Unsupported,0.15164896023547436,0.3136156115980112,0.3136156115980112,FALSE,Supported negative -> Unsupported,FALSE,TRUE,FALSE,FALSE
Gallinula_chloropus__Passer_montanus,Gallinula_chloropus,Passer_montanus,Rails,Passerine seedeaters,Passerine seedeaters,Rails,Passerine seedeaters | Rails,Between guild,0.4335612817307158,0.8037320328956321,0.7471131838858378,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.3701707511649163,0.313551902155122,0.313551902155122,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Lanius_excubitor__Tyto_alba,Lanius_excubitor,Tyto_alba,Shrikes,Owls,Owls,Shrikes,Owls | Shrikes,Between guild,0.3478130974065118,0.3329941989004502,0.03435188424524564,0.785,0.795,0.533,0.215,0.205,0.467,Unsupported,Unsupported,Unsupported,-0.014818898506061606,-0.31346121316126613,0.31346121316126613,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Anthus_trivialis__Turdus_merula,Anthus_trivialis,Turdus_merula,Low flycatching feeders,Thrushes,Low flycatching feeders,Thrushes,Low flycatching feeders | Thrushes,Between guild,0.7071768494539492,0.6032620389086099,0.3937743166566857,0.999,0.99,0.948,0.001,0.01,0.052,Supported positive,Supported positive,Unsupported,-0.10391481054533935,-0.3134025327972635,0.3134025327972635,FALSE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Locustella_luscinioides__Jynx_torquilla,Locustella_luscinioides,Jynx_torquilla,Marsh warblers,Woodpeckers,Marsh warblers,Woodpeckers,Marsh warblers | Woodpeckers,Between guild,0.3247667526064468,0.07975989822876794,0.01141042919713789,0.924,0.674,0.533,0.076,0.326,0.467,Unsupported,Unsupported,Unsupported,-0.24500685437767883,-0.31335632340930886,0.31335632340930886,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Linaria_cannabina__Botaurus_stellaris,Linaria_cannabina,Botaurus_stellaris,Passerine seedeaters,Wading birds,Passerine seedeaters,Wading birds,Passerine seedeaters | Wading birds,Between guild,0.2212808857385724,0.196215245141013,-0.09202771065199102,0.985,0.939,0.176,0.015,0.061,0.824,Supported positive,Unsupported,Unsupported,-0.02506564059755942,-0.3133085963905634,0.3133085963905634,TRUE,Supported positive -> Unsupported,FALSE,TRUE,FALSE,FALSE
Corvus_cornix__Emberiza_citrinella,Corvus_cornix,Emberiza_citrinella,Omnivorous corvids,Buntings,Buntings,Omnivorous corvids,Buntings | Omnivorous corvids,Between guild,0.4881426515822922,0.3565130856301545,0.8014412099460572,0.999,0.97,1,0.001,0.03,0,Supported positive,Supported positive,Supported positive,-0.1316295659521377,0.31329855836376497,0.31329855836376497,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Circus_aeruginosus__Hirundo_rustica,Circus_aeruginosus,Hirundo_rustica,Diurnal raptors,Aerial insectivores,Aerial insectivores,Diurnal raptors,Aerial insectivores | Diurnal raptors,Between guild,-0.1099764576955252,0.02354356757271227,0.2032970360143139,0.194,0.578,0.956,0.806,0.422,0.044,Unsupported,Unsupported,Supported positive,0.13352002526823747,0.3132734937098391,0.3132734937098391,TRUE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Corvus_corax__Emberiza_schoeniclus,Corvus_corax,Emberiza_schoeniclus,Omnivorous corvids,Buntings,Buntings,Omnivorous corvids,Buntings | Omnivorous corvids,Between guild,-0.09522173724310157,0.0973803366235725,0.2175779860616647,0.226,0.886,0.999,0.774,0.114,0.001,Unsupported,Unsupported,Supported positive,0.19260207386667405,0.31279972330476624,0.31279972330476624,TRUE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Certhia_familiaris__Dryocopus_martius,Certhia_familiaris,Dryocopus_martius,Tit-like birds,Woodpeckers,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild,0.6215386714723034,0.8929958790089714,0.9343065865771069,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.271457207536668,0.3127679151048035,0.3127679151048035,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Streptopelia_decaocto__Gallinula_chloropus,Streptopelia_decaocto,Gallinula_chloropus,Columbids,Rails,Columbids,Rails,Columbids | Rails,Between guild,0.4032991013117553,0.7304720754929771,0.7160643388118206,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.3271729741812218,0.31276523750006535,0.31276523750006535,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Thalasseus_sandvicensis__Picus_viridis,Thalasseus_sandvicensis,Picus_viridis,Terns,Woodpeckers,Terns,Woodpeckers,Terns | Woodpeckers,Between guild,-0.2567444797121806,0.09537057942083849,0.05601834010613611,0.078,0.748,0.556,0.922,0.252,0.444,Unsupported,Unsupported,Unsupported,0.3521150591330191,0.3127628198183167,0.3127628198183167,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Tringa_glareola__Curruca_communis,Tringa_glareola,Curruca_communis,Scolopacids,Foliage gleaners,Foliage gleaners,Scolopacids,Foliage gleaners | Scolopacids,Between guild,0.03567317937781594,0.5561471533159748,-0.2770768716782385,0.573,0.987,0.132,0.427,0.013,0.868,Unsupported,Supported positive,Unsupported,0.5204739739381589,-0.31275005105605447,0.31275005105605447,TRUE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Haematopus_ostralegus__Phylloscopus_sibilatrix,Haematopus_ostralegus,Phylloscopus_sibilatrix,Plovers,Foliage gleaners,Foliage gleaners,Plovers,Foliage gleaners | Plovers,Between guild,-0.03553729601829134,0.04287163489100185,-0.3482007601770601,0.361,0.721,0,0.639,0.279,1,Unsupported,Unsupported,Supported negative,0.07840893090929318,-0.3126634641587688,0.3126634641587688,FALSE,Unsupported -> Supported negative,TRUE,FALSE,FALSE,FALSE
Scolopax_rusticola__Falco_tinnunculus,Scolopax_rusticola,Falco_tinnunculus,Scolopacids,Diurnal raptors,Diurnal raptors,Scolopacids,Diurnal raptors | Scolopacids,Between guild,0.1824211775267197,0.7458835897837047,0.4950622705642959,0.624,1,1,0.376,0,0,Unsupported,Supported positive,Supported positive,0.563462412256985,0.3126410930375762,0.3126410930375762,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Phylloscopus_trochilus__Saxicola_rubetra,Phylloscopus_trochilus,Saxicola_rubetra,Foliage gleaners,Low flycatching feeders,Foliage gleaners,Low flycatching feeders,Foliage gleaners | Low flycatching feeders,Between guild,0.4668763739222643,0.740989550523625,0.7794730552807878,0.987,1,1,0.013,0,0,Supported positive,Supported positive,Supported positive,0.27411317660136075,0.31259668135852353,0.31259668135852353,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Mareca_strepera__Alauda_arvensis,Mareca_strepera,Alauda_arvensis,Dabbling ducks,Open-land insectivores,Dabbling ducks,Open-land insectivores,Dabbling ducks | Open-land insectivores,Between guild,0.1287638284599475,-0.0738871531547026,0.4413209571201951,0.689,0.402,0.966,0.311,0.598,0.034,Unsupported,Unsupported,Supported positive,-0.2026509816146501,0.3125571286602476,0.3125571286602476,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Lullula_arborea__Muscicapa_striata,Lullula_arborea,Muscicapa_striata,Open-land insectivores,Flycatchers,Flycatchers,Open-land insectivores,Flycatchers | Open-land insectivores,Between guild,0.492634052322229,0.6227161909784634,0.8050839527124313,0.995,1,1,0.005,0,0,Supported positive,Supported positive,Supported positive,0.13008213865623441,0.31244990039020226,0.31244990039020226,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
