effect_scale,trait_family,trait_value,variable,variable_label,n_observations,n_species,signed_beta_slope,signed_beta_p_value,signed_beta_r_squared,beta_strength_slope,beta_strength_p_value,beta_strength_r_squared,mean_1970s,mean_2010s,mean_2010s_minus_1970s,significance,sig_label
Unscaled beta,Migratory strategy,sedentary and short-distance,hh,"Habitat
heterogeneity",93,31,0.05444773590408117,0.40474829519094946,0.007640944295857709,0.05091324445746166,0.42214035132689487,0.007094460611139893,0.40524549669992477,0.5141409685080871,0.10889547180816234,ns,
Unscaled beta,Migratory strategy,sedentary and short-distance,perc_cropland,Cropland,93,31,-0.016991745998175177,0.8849663516517889,2.3125443826616735e-4,0.0036458721676669186,0.9655590629968817,2.0600605037009835e-5,0.12140994221815395,0.08742645022180338,-0.03398349199635056,ns,
Unscaled beta,Migratory strategy,sedentary and short-distance,perc_forest,Forest,93,31,-0.07849246866930888,0.6869495379129802,0.0017929206101417372,-0.03240376659968852,0.8106135722965115,6.343161724468459e-4,1.0381800687884426,0.8811951314498249,-0.15698493733861774,ns,
Unscaled beta,Migratory strategy,sedentary and short-distance,perc_grass_shrub,"Grass/
shrubland",93,31,-0.15900258368321915,0.31631835810417497,0.011033576512638463,0.19912584297001823,0.08594559024481571,0.032056497543031574,0.6084713609897311,0.2904661936232925,-0.3180051673664386,ns,
Unscaled beta,Migratory strategy,sedentary and short-distance,perc_pasture,Pasture,93,31,0.3284105913991707,0.013838046024346237,0.06475218598707747,0.29840427555440874,0.003036901236139941,0.09250554765487712,0.2279333271405328,0.8847545099388743,0.6568211827983415,*,*
Unscaled beta,Migratory strategy,sedentary and short-distance,perc_urban,Urban,93,31,0.2547808986578116,0.14676028399426091,0.02299718893516564,0.010711172598693334,0.9311542999550262,8.246702509356946e-5,0.3912216598622145,0.9007834571778379,0.5095617973156235,ns,
Unscaled beta,Migratory strategy,sedentary and short-distance,prec_breeding,Precipitation,93,31,6.604918873833946e-4,0.6035753583564687,0.002974931257551613,-0.002964778039891276,0.001756383990104465,0.10250660149419448,-0.006673913127304168,-0.005352929352537377,0.001320983774766791,ns,
Unscaled beta,Migratory strategy,sedentary and short-distance,tmean_breeding,Temperature,93,31,0.015040468565692992,0.8800892567603165,2.5142919519756157e-4,-0.07261134979764178,0.3379026103689703,0.010096249608041993,0.2521773215678164,0.2822582586992023,0.030080937131385876,ns,
Unscaled beta,Migratory strategy,short-and long-distance,hh,"Habitat
heterogeneity",24,8,-0.09370016823431464,0.6045293798271725,0.01239415777769539,-0.09370016823431464,0.6045293798271725,0.01239415777769539,1.2257330956917114,1.0383327592230822,-0.1874003364686292,ns,
Unscaled beta,Migratory strategy,short-and long-distance,perc_cropland,Cropland,24,8,-0.03743241902680533,0.9175405480544795,4.982955322356041e-4,0.1770481246609872,0.395813272030639,0.03296834915035675,-0.6593325339907711,-0.7341973720443822,-0.0748648380536111,ns,
Unscaled beta,Migratory strategy,short-and long-distance,perc_forest,Forest,24,8,-0.10561407258351647,0.8470867105302213,0.0017276176421792467,0.03626662745817909,0.908697867482918,6.113570421348076e-4,-0.7625075924538811,-0.973735737620914,-0.21122814516703292,ns,
Unscaled beta,Migratory strategy,short-and long-distance,perc_grass_shrub,"Grass/
shrubland",24,8,-0.5331846827852775,0.20179673660932224,0.07295288582232547,0.20001713226307213,0.5110267021945964,0.019884790620522737,-0.10153733269128057,-1.1679066982618358,-1.0663693655705553,ns,
Unscaled beta,Migratory strategy,short-and long-distance,perc_pasture,Pasture,24,8,0.38667423539633367,0.09718714908293724,0.1200518087285583,0.3208624369255421,0.07708078646903181,0.13522638103300924,0.4619313137232211,1.2352797845158885,0.7733484707926674,.,.
Unscaled beta,Migratory strategy,short-and long-distance,perc_urban,Urban,24,8,0.564135774264877,0.14278408413988886,0.09502371589601542,-0.4230741721600785,0.11255516558854094,0.1104654224609698,-1.10135284238995,0.026918706139803884,1.1282715485297539,ns,
Unscaled beta,Migratory strategy,short-and long-distance,prec_breeding,Precipitation,24,8,0.00472086836983606,0.18831933594893013,0.07731207184834817,-0.0023245079042896214,0.4604038159671997,0.02501841375210808,-0.013483799527515532,-0.004042062787843418,0.009441736739672114,ns,
Unscaled beta,Migratory strategy,short-and long-distance,tmean_breeding,Temperature,24,8,0.03596009215353139,0.9213378302024304,4.5332311907944926e-4,-0.21048026704355854,0.4283730862438211,0.028742813654505428,0.9025905325529938,0.9745107168600562,0.07192018430706237,ns,
Unscaled beta,Migratory strategy,short-distance,hh,"Habitat
heterogeneity",117,39,0.13610250556828413,0.12954666228695783,0.019868867170297712,0.11138291981012721,0.19636436212061759,0.014472293116267106,0.5342644392289279,0.8064694503654959,0.27220501113656803,ns,
Unscaled beta,Migratory strategy,short-distance,perc_cropland,Cropland,117,39,-0.015642585810956535,0.8761058498832301,2.122652239601882e-4,0.015139175090147712,0.8219602825620628,0.00044213363145847187,-0.18586985781343845,-0.2171550294353517,-0.031285171621913244,ns,
Unscaled beta,Migratory strategy,short-distance,perc_forest,Forest,117,39,0.07835883732981605,0.6906314045204696,0.001382459189230117,0.08987604688698354,0.4481316942240352,0.005012430232253349,0.2711510701965303,0.42786874485616205,0.15671767465963177,ns,
Unscaled beta,Migratory strategy,short-distance,perc_grass_shrub,"Grass/
shrubland",117,39,-0.4754788778513085,0.020184014444019748,0.046031456783348614,0.1294641843371825,0.37107331665088883,0.006963045839134948,0.433766464161019,-0.5171912915415979,-0.950957755702617,*,*
Unscaled beta,Migratory strategy,short-distance,perc_pasture,Pasture,117,39,0.44663525443897856,0.006450237479199858,0.06274646815124565,0.45061772829717556,6.975500548863496e-5,0.12901950214187227,0.31674210147012216,1.210012610348079,0.8932705088779569,**,**
Unscaled beta,Migratory strategy,short-distance,perc_urban,Urban,117,39,0.12146481080262495,0.48338381309262013,0.00428088987510222,0.045646472481005125,0.6711218055164655,0.0015733539390905891,-0.33760019189609763,-0.09467057029084815,0.2429296216052495,ns,
Unscaled beta,Migratory strategy,short-distance,prec_breeding,Precipitation,117,39,0.002170274722027644,0.14347545294986452,0.018518505426979248,-0.0033116175681757545,0.004230634091627709,0.06896334464598931,-0.00936036292411561,-0.0050198134800603245,0.004340549444055285,ns,
Unscaled beta,Migratory strategy,short-distance,tmean_breeding,Temperature,117,39,-0.03491724044744727,0.7603067378781291,8.125228079531777e-4,-0.06619978488374954,0.4833082686471014,0.00428236550925447,0.5725505124561573,0.5027160315612629,-0.06983448089489441,ns,
Unscaled beta,Thermal affinity,cold,hh,"Habitat
heterogeneity",93,31,0.1851109494107954,0.0063948160106562894,0.07887203038512078,0.1495360970369665,0.01771567430163005,0.060250062335391534,0.32150287722498283,0.6917247760465737,0.37022189882159084,**,**
Unscaled beta,Thermal affinity,cold,perc_cropland,Cropland,93,31,0.10274555199845736,0.26470890567130556,0.013651103104509529,0.02834524562558951,0.6501295123474011,0.002270716649891918,0.15884609248906129,0.364337196485976,0.20549110399691473,ns,
Unscaled beta,Thermal affinity,cold,perc_forest,Forest,93,31,0.17877462403856406,0.32404167974824105,0.010688805241275958,0.1661315581790081,0.26641533734238854,0.013554640298021206,0.9431433899244811,1.3006926380016095,0.3575492480771284,ns,
Unscaled beta,Thermal affinity,cold,perc_grass_shrub,"Grass/
shrubland",93,31,0.04118199907133395,0.8104283417790275,6.355812557426919e-4,0.24613386707833232,0.0584239269810703,0.038801205125769435,0.4056388408810066,0.48800283902367453,0.08236399814266793,ns,
Unscaled beta,Thermal affinity,cold,perc_pasture,Pasture,93,31,0.4649471567308756,8.877353746538743e-4,0.1149142905285363,0.42995431090079983,5.8989287087288364e-5,0.16328186313181758,0.36611099377724793,1.2960053072389994,0.9298943134617514,***,***
Unscaled beta,Thermal affinity,cold,perc_urban,Urban,93,31,0.045517764328539816,0.7206368988126501,0.0014120545745153008,-0.013265879887383177,0.8886298713140366,2.1666573970520966e-4,0.38918534192122306,0.4802208705783025,0.09103552865707942,ns,
Unscaled beta,Thermal affinity,cold,prec_breeding,Precipitation,93,31,-6.521862206427707e-4,0.7075275260968797,0.0015541154464165663,-0.0028955294811117316,0.019808365506576043,0.05821956585587454,-0.004704335185998696,-0.006008707627284238,-0.0013043724412855418,ns,
Unscaled beta,Thermal affinity,cold,tmean_breeding,Temperature,93,31,0.046377860971505445,0.7198632196568517,0.0014202253577805062,-0.10403655010596916,0.2667300185490415,0.013536934653109662,0.2831258334274953,0.37588155537050627,0.09275572194301096,ns,
Unscaled beta,Thermal affinity,medium,hh,"Habitat
heterogeneity",93,31,0.04808054575049671,0.46042519899299716,0.006002366317837565,0.01721911061231149,0.7660879774429414,9.774489362959586e-4,0.3345309879230413,0.4306920794240348,0.0961610915009935,ns,
Unscaled beta,Thermal affinity,medium,perc_cropland,Cropland,93,31,0.006391673306588027,0.9467298667986526,4.93250536654462e-5,0.08952650152480268,0.1688971099249458,0.020696182252959574,0.4124959548350654,0.42527930144824133,0.012783346613175928,ns,
Unscaled beta,Thermal affinity,medium,perc_forest,Forest,93,31,-0.05498967140065772,0.7924249961686591,7.649409866012024e-4,0.031127737252001665,0.8367821506727144,4.688399385237617e-4,1.2518155859618585,1.1418362431605429,-0.1099793428013156,ns,
Unscaled beta,Thermal affinity,medium,perc_grass_shrub,"Grass/
shrubland",93,31,0.14072075786509503,0.264229561154147,0.013678337459320468,0.3340931621114988,8.462033998020543e-4,0.11578274513425202,0.5148390555604853,0.7962805712906753,0.28144151573019005,ns,
Unscaled beta,Thermal affinity,medium,perc_pasture,Pasture,93,31,0.2368357474711443,0.08191227131813428,0.032888476255926564,0.22591328743854627,0.036916698462878934,0.04697244924937679,0.3618417526458304,0.8355132475881191,0.47367149494228866,.,.
Unscaled beta,Thermal affinity,medium,perc_urban,Urban,93,31,0.07269445701381679,0.6896155033307538,0.0017608716479064989,0.07391923901398152,0.5733387450907901,0.0034979854139713454,0.5605348056043672,0.705923719632001,0.14538891402763376,ns,
Unscaled beta,Thermal affinity,medium,prec_breeding,Precipitation,93,31,7.352559577172874e-4,0.5419609029759658,0.0041010829301809494,-8.077917862708443e-4,0.37909768657483356,0.008511756392640665,-0.004930423832407305,-0.00345991191697273,0.0014705119154345752,ns,
Unscaled beta,Thermal affinity,medium,tmean_breeding,Temperature,93,31,0.009974746338245116,0.9439002909788461,5.471300855486207e-5,-0.05477063171789149,0.6287140710768362,0.0025801437215405175,0.37836101951789486,0.3983105121943852,0.01994949267649032,ns,
Unscaled beta,Thermal affinity,very cold,hh,"Habitat
heterogeneity",96,32,0.024072333817800627,0.8242721652233285,5.272094315055309e-4,0.01658182204591467,0.8746788981373488,2.660037178195515e-4,0.7822569392582303,0.8304016068938317,0.048144667635601435,ns,
Unscaled beta,Thermal affinity,very cold,perc_cropland,Cropland,96,32,-0.15263813014146085,0.2522550053150735,0.013920855461462326,0.08061578120359206,0.4609638661901697,0.005796440936160985,-0.6414620837580861,-0.9467383440410078,-0.30527626028292165,ns,
Unscaled beta,Thermal affinity,very cold,perc_forest,Forest,96,32,0.024157282791051803,0.9308056685776558,8.063368270867987e-5,0.13260408377953983,0.3161876676148103,0.010687209040167978,-0.18352942063118857,-0.13521485504908498,0.04831456558210359,ns,
Unscaled beta,Thermal affinity,very cold,perc_grass_shrub,"Grass/
shrubland",96,32,-0.4939252954759317,0.048349725322572513,0.040829281331934426,0.2568529773671367,0.13479426760375937,0.02363437443050063,0.2539575142346127,-0.7338930767172509,-0.9878505909518636,*,*
Unscaled beta,Thermal affinity,very cold,perc_pasture,Pasture,96,32,0.29157607398809077,0.1416784808236947,0.02283241981727851,0.36567994162921236,0.008253800950827186,0.07190647978780045,0.3438171510331467,0.9269692990093283,0.5831521479761816,ns,
Unscaled beta,Thermal affinity,very cold,perc_urban,Urban,96,32,0.29276863549095833,0.13148632681411002,0.02403594925330551,-0.035772592988461464,0.7883440638404573,7.705110382565042e-4,-1.1418370034524334,-0.5562997324705166,0.5855372709819169,ns,
Unscaled beta,Thermal affinity,very cold,prec_breeding,Precipitation,96,32,0.0015829717258724926,0.35828336037597186,0.008984909859566827,-0.0038599440992636417,0.0048849602456344475,0.08122863315021152,-0.010203593519767148,-0.007037650068022163,0.0031659434517449852,ns,
Unscaled beta,Thermal affinity,very cold,tmean_breeding,Temperature,96,32,-0.013779495240556725,0.9177347455662335,1.140915417882934e-4,-0.21937395400968487,0.019159299701919104,0.05699267684949693,0.5219352474059618,0.4943762569248483,-0.027558990481113432,ns,
Unscaled beta,Thermal affinity,very warm,hh,"Habitat
heterogeneity",96,32,0.18514751685920963,0.006650875368904056,0.07574313281617857,0.1825398134518604,0.0071545636771639855,0.07444574767380066,0.4185499384082978,0.788844972126717,0.3702950337184192,**,**
Unscaled beta,Thermal affinity,very warm,perc_cropland,Cropland,96,32,0.02922475558637412,0.7818695571031566,8.195928529101821e-4,0.06508363430954774,0.36629175165261707,0.00869132842519954,0.024255889248150614,0.08270540042089883,0.058449511172748214,ns,
Unscaled beta,Thermal affinity,very warm,perc_forest,Forest,96,32,-0.06329758924334809,0.7277905437944132,0.0012948636867071628,0.09616372825325986,0.44732360705135876,0.006156528302894955,0.2924831134007428,0.16588793491404666,-0.12659517848669613,ns,
Unscaled beta,Thermal affinity,very warm,perc_grass_shrub,"Grass/
shrubland",96,32,-0.5842655273638564,7.2930220602351e-4,0.11490143250938376,0.013778322042890262,0.9162603233812479,1.1823286086530663e-4,0.5012651528219676,-0.6672659019057452,-1.1685310547277128,***,***
Unscaled beta,Thermal affinity,very warm,perc_pasture,Pasture,96,32,0.37314706682100196,0.012196656526691326,0.06497759322198025,0.3510463162388072,0.0017523614152747536,0.09942784902336017,0.28376356796154106,1.0300577016035448,0.7462941336420037,*,*
Unscaled beta,Thermal affinity,very warm,perc_urban,Urban,96,32,-0.032834720472675646,0.8460590955579922,4.030561603062728e-4,0.006630178079792676,0.9519967589576775,3.8757812040641606e-5,0.09735630079171584,0.03168685984636488,-0.06566944094535096,ns,
Unscaled beta,Thermal affinity,very warm,prec_breeding,Precipitation,96,32,-0.0010186451089675272,0.5823287647451297,0.003229854881120424,-0.002419346584911415,0.05514814071893401,0.03856794376206213,-0.0018050838046368971,-0.00384237402257195,-0.0020372902179350526,ns,
Unscaled beta,Thermal affinity,very warm,tmean_breeding,Temperature,96,32,0.01793429188967758,0.9047262652168551,1.5321000287729473e-4,0.0201388713041256,0.8880610101766082,2.118766943455828e-4,1.178267189645147,1.2141357734245024,0.03586858377935531,ns,
Unscaled beta,Thermal affinity,warm,hh,"Habitat
heterogeneity",93,31,0.1154121921945547,0.06013130316320287,0.038293306465489244,0.09426392935250336,0.08215817606885979,0.03283651814580567,0.25597873610427896,0.4868031204933884,0.23082438438910946,.,.
Unscaled beta,Thermal affinity,warm,perc_cropland,Cropland,93,31,0.05647169771434699,0.4057128249518973,0.007609745323388291,0.04679525317442792,0.42460355755494494,0.007019739442803166,0.5127962093566045,0.6257396047852986,0.11294339542869403,ns,
Unscaled beta,Thermal affinity,warm,perc_forest,Forest,93,31,-0.09225434808368682,0.5420945466713776,0.0040983759625861475,-0.156907941648005,0.24503155385071887,0.014821455041618968,1.3538524550208446,1.169343758853471,-0.18450869616737364,ns,
Unscaled beta,Thermal affinity,warm,perc_grass_shrub,"Grass/
shrubland",93,31,-0.06366497054933982,0.5157841486726077,0.00465551242567956,0.04232062605464581,0.6216287597987724,0.002687883474900221,0.6319463070199176,0.5046163659212378,-0.1273299410986798,ns,
Unscaled beta,Thermal affinity,warm,perc_pasture,Pasture,93,31,0.2583200697295552,0.04515344621550402,0.0433712030044917,0.20676620674447777,0.05468452473213385,0.03996990948671357,0.2758195208689054,0.792459660328016,0.5166401394591106,*,*
Unscaled beta,Thermal affinity,warm,perc_urban,Urban,93,31,0.2606998750658004,0.12175969815797356,0.02611130691059761,0.22468728392153325,0.08443196211008236,0.03236376237261837,0.998239382981903,1.5196391331135037,0.5213997501316008,ns,
Unscaled beta,Thermal affinity,warm,prec_breeding,Precipitation,93,31,0.0018146063833904662,0.1215349216509141,0.026142402612436243,-0.0028298853071236463,0.002191669544752769,0.09846663597370507,-0.008861113051911788,-0.005231900285130847,0.0036292127667809405,ns,
Unscaled beta,Thermal affinity,warm,tmean_breeding,Temperature,93,31,0.03397978003442648,0.741489133351414,0.0012017127843211898,0.010175781303522423,0.896658059267659,1.8638750965534596e-4,0.21832657368209799,0.28628613375095086,0.06795956006885287,ns,
SD-scaled effect size,All species,All species,hh,"Habitat
heterogeneity",471,157,0.015562182887321587,0.029861538768836786,0.010018291853357054,0.010758630053253875,0.11114095905129481,0.005402471253961434,0.09721085350223606,0.12833521927687927,0.031124365774643212,*,*
SD-scaled effect size,All species,All species,perc_cropland,Cropland,471,157,8.623500801600392e-4,0.9575732366503344,6.040851425843109e-6,0.008408081626806814,0.4300054885473632,0.0013284832984734663,0.028883789243824468,0.030608489404144488,0.0017247001603200203,ns,
