effect_scale,trait_family,trait_value,variable,variable_label,atlas,atlas_numeric,period,n_species,mean_weighted_beta_value,median_weighted_beta_value,mean_abs_weighted_beta_value,median_abs_weighted_beta_value,supported_positive_share,supported_negative_share,unsupported_share
Unscaled beta,Foraging guild,Passerine seedeaters,perc_forest,Forest,2,2,1990s,12,1.1601071624264216,0.886280806569137,1.3762093125140986,1.0700078379721396,0.5833333333333334,0.08333333333333333,0.3333333333333333
Unscaled beta,Foraging guild,Passerine seedeaters,perc_forest,Forest,3,3,2010s,12,0.8316712935103385,0.6149201894896789,1.378614725467233,0.9705023691455907,0.5833333333333334,0.16666666666666666,0.25
Unscaled beta,Foraging guild,Passerine seedeaters,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,12,0.12000353337818594,0.03784041801751479,0.3970694497420384,0.3431656710892179,0.08333333333333333,0,0.9166666666666666
Unscaled beta,Foraging guild,Passerine seedeaters,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,12,-0.5242495171148606,-0.2573820647222729,0.7122986311356863,0.5012468341282946,0.08333333333333333,0.25,0.6666666666666666
Unscaled beta,Foraging guild,Passerine seedeaters,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,12,-0.5938898324932284,-0.14886037203476205,1.1618664081606385,0.45492121359629833,0.16666666666666666,0.25,0.5833333333333334
Unscaled beta,Foraging guild,Passerine seedeaters,perc_pasture,Pasture,1,1,1970s,12,0.26323633401786983,-0.005958230987546873,0.32302973416550795,0.11265155496086043,0.08333333333333333,0,0.9166666666666666
Unscaled beta,Foraging guild,Passerine seedeaters,perc_pasture,Pasture,2,2,1990s,12,-0.5256859642528245,-0.3884807806447667,0.5788020556186391,0.3884807806447667,0,0.3333333333333333,0.6666666666666666
Unscaled beta,Foraging guild,Passerine seedeaters,perc_pasture,Pasture,3,3,2010s,12,0.058824277587883424,-0.04371601910116592,0.32128104164728327,0.2104589097419468,0.08333333333333333,0,0.9166666666666666
Unscaled beta,Foraging guild,Passerine seedeaters,perc_urban,Urban,1,1,1970s,12,0.8380756683858094,1.1594742572878647,1.3881102430533012,1.3077453494176425,0.5833333333333334,0.08333333333333333,0.3333333333333333
Unscaled beta,Foraging guild,Passerine seedeaters,perc_urban,Urban,2,2,1990s,12,0.644222352822863,0.5128139836025637,0.9619633119312234,0.7808638135372139,0.5,0.08333333333333333,0.4166666666666667
Unscaled beta,Foraging guild,Passerine seedeaters,perc_urban,Urban,3,3,2010s,12,0.6928423615162912,0.36604818302366926,1.3114233966909457,1.2332269801806994,0.5,0.16666666666666666,0.3333333333333333
Unscaled beta,Foraging guild,Passerine seedeaters,prec_breeding,Precipitation,1,1,1970s,12,-0.006239280972399324,-0.0053657409941632785,0.009359590654810786,0.0076493311819066274,0.08333333333333333,0.4166666666666667,0.5
Unscaled beta,Foraging guild,Passerine seedeaters,prec_breeding,Precipitation,2,2,1990s,12,-0.0028080879061676456,-4.5922753475801075e-4,0.0037970838389435897,0.0018948420936461068,0,0.16666666666666666,0.8333333333333334
Unscaled beta,Foraging guild,Passerine seedeaters,prec_breeding,Precipitation,3,3,2010s,12,-0.005169974075900629,-0.003794494854736326,0.005782514704715442,0.003862607961181674,0,0.5,0.5
Unscaled beta,Foraging guild,Passerine seedeaters,tmean_breeding,Temperature,1,1,1970s,12,-0.07606092636636991,-0.03853372750513762,0.4841259992757747,0.5119178169336894,0.25,0.16666666666666666,0.5833333333333334
Unscaled beta,Foraging guild,Passerine seedeaters,tmean_breeding,Temperature,2,2,1990s,12,0.06626154302475588,-0.02103123492350082,0.362438505538265,0.29052323117153134,0.08333333333333333,0.08333333333333333,0.8333333333333334
Unscaled beta,Foraging guild,Passerine seedeaters,tmean_breeding,Temperature,3,3,2010s,12,0.04672596078094639,0.040188617072458827,0.3266877057348709,0.21608540080829655,0.16666666666666666,0.08333333333333333,0.75
Unscaled beta,Foraging guild,Plovers,hh,"Habitat
heterogeneity",1,1,1970s,6,1.7311970528495537,2.032124475731622,1.7311970528495537,2.032124475731622,0.8333333333333334,0,0.16666666666666666
Unscaled beta,Foraging guild,Plovers,hh,"Habitat
heterogeneity",2,2,1990s,6,1.5408292521602085,1.6088846338861966,1.5408292521602085,1.6088846338861966,1,0,0
Unscaled beta,Foraging guild,Plovers,hh,"Habitat
heterogeneity",3,3,2010s,6,1.009122232285429,1.021307608719401,1.009122232285429,1.021307608719401,0.6666666666666666,0,0.3333333333333333
Unscaled beta,Foraging guild,Plovers,perc_cropland,Cropland,1,1,1970s,6,-0.8815900695501284,-1.501158984713519,1.502273405206392,1.501158984713519,0.3333333333333333,0.6666666666666666,0
Unscaled beta,Foraging guild,Plovers,perc_cropland,Cropland,2,2,1990s,6,-0.562788949283923,-1.1275740571808874,1.485130545147358,1.434614138195756,0.3333333333333333,0.5,0.16666666666666666
Unscaled beta,Foraging guild,Plovers,perc_cropland,Cropland,3,3,2010s,6,-0.7411374974376237,-1.182285432450116,1.35099262777305,1.182285432450116,0.3333333333333333,0.6666666666666666,0
Unscaled beta,Foraging guild,Plovers,perc_forest,Forest,1,1,1970s,6,-1.6941838737102233,-2.6599549561769096,2.1692314315703216,2.6599549561769096,0.16666666666666666,0.6666666666666666,0.16666666666666666
Unscaled beta,Foraging guild,Plovers,perc_forest,Forest,2,2,1990s,6,-1.6621826902950139,-2.591684598268981,2.170915332959546,2.591684598268981,0.16666666666666666,0.6666666666666666,0.16666666666666666
Unscaled beta,Foraging guild,Plovers,perc_forest,Forest,3,3,2010s,6,-1.4033097743116534,-2.2237974294741933,2.0143400634969573,2.2237974294741933,0.3333333333333333,0.6666666666666666,0
Unscaled beta,Foraging guild,Plovers,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,6,-2.0116654492402137,-1.9181789204740203,2.08907873653486,1.9181789204740203,0,0.5,0.5
Unscaled beta,Foraging guild,Plovers,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,6,-0.9218047095422347,-0.36151051746244844,1.3892708364663473,0.7452876705639566,0.16666666666666666,0.3333333333333333,0.5
Unscaled beta,Foraging guild,Plovers,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,6,-2.0502986442362108,-2.2234841026822036,2.2919338482052125,2.2234841026822036,0,0.5,0.5
Unscaled beta,Foraging guild,Plovers,perc_pasture,Pasture,1,1,1970s,6,0.09635321516048893,0.1165261614774038,0.7971603472613737,0.7259320504821147,0.3333333333333333,0.16666666666666666,0.5
Unscaled beta,Foraging guild,Plovers,perc_pasture,Pasture,2,2,1990s,6,-0.21055523349071506,-0.14414646315199092,0.8299923185051019,0.9291556275215802,0.16666666666666666,0.3333333333333333,0.5
Unscaled beta,Foraging guild,Plovers,perc_pasture,Pasture,3,3,2010s,6,1.166820395432883,1.304179526121953,1.3898523661737516,1.304179526121953,0.6666666666666666,0,0.3333333333333333
Unscaled beta,Foraging guild,Plovers,perc_urban,Urban,1,1,1970s,6,-0.986533056603216,-1.0667994253760034,1.8834814764517323,1.9498577275530802,0.16666666666666666,0.5,0.3333333333333333
Unscaled beta,Foraging guild,Plovers,perc_urban,Urban,2,2,1990s,6,-0.6429323685125898,-1.06793441487001,1.3569803571079753,1.7724853185949514,0.16666666666666666,0.5,0.3333333333333333
Unscaled beta,Foraging guild,Plovers,perc_urban,Urban,3,3,2010s,6,0.021589708735890157,0.1960438189484786,1.1235763956740494,1.0844455944625389,0.3333333333333333,0.3333333333333333,0.3333333333333333
Unscaled beta,Foraging guild,Plovers,prec_breeding,Precipitation,1,1,1970s,6,-0.024640186917460095,-0.028546936284800643,0.024640186917460095,0.028546936284800643,0,0.8333333333333334,0.16666666666666666
Unscaled beta,Foraging guild,Plovers,prec_breeding,Precipitation,2,2,1990s,6,-0.012871986032929082,-0.015820998604510316,0.013654707258002288,0.015820998604510316,0,0.6666666666666666,0.3333333333333333
Unscaled beta,Foraging guild,Plovers,prec_breeding,Precipitation,3,3,2010s,6,-0.009103098649154711,-0.01227097312958162,0.011439820592527081,0.01227097312958162,0.16666666666666666,0.6666666666666666,0.16666666666666666
Unscaled beta,Foraging guild,Plovers,tmean_breeding,Temperature,1,1,1970s,6,2.0204724066628383,1.959085534078235,2.1596762558245217,1.959085534078235,0.8333333333333334,0.16666666666666666,0
Unscaled beta,Foraging guild,Plovers,tmean_breeding,Temperature,2,2,1990s,6,1.6743301540835704,1.9337965446157366,1.6743301540835704,1.9337965446157366,0.8333333333333334,0,0.16666666666666666
Unscaled beta,Foraging guild,Plovers,tmean_breeding,Temperature,3,3,2010s,6,1.4148761811432673,1.3934539237084345,1.4190150942021138,1.3934539237084345,0.6666666666666666,0,0.3333333333333333
Unscaled beta,Foraging guild,Rails,hh,"Habitat
heterogeneity",1,1,1970s,5,0.511899174630662,0.5925309459203547,0.511899174630662,0.5925309459203547,0.6,0,0.4
Unscaled beta,Foraging guild,Rails,hh,"Habitat
heterogeneity",2,2,1990s,5,0.379789989956621,0.40468108413323123,0.379789989956621,0.40468108413323123,0.2,0,0.8
Unscaled beta,Foraging guild,Rails,hh,"Habitat
heterogeneity",3,3,2010s,5,0.41479676308959706,0.4389844347890023,0.4340552522657334,0.4389844347890023,0.4,0,0.6
Unscaled beta,Foraging guild,Rails,perc_cropland,Cropland,1,1,1970s,5,0.49013651683017845,0.614612311304007,0.5175352518233695,0.614612311304007,0.6,0,0.4
Unscaled beta,Foraging guild,Rails,perc_cropland,Cropland,2,2,1990s,5,0.38465178127349614,0.5553111475682434,0.4557143943960594,0.5553111475682434,0.4,0,0.6
Unscaled beta,Foraging guild,Rails,perc_cropland,Cropland,3,3,2010s,5,0.5872535298039178,0.6719826995086325,0.5919514423974513,0.6719826995086325,0.6,0,0.4
Unscaled beta,Foraging guild,Rails,perc_forest,Forest,1,1,1970s,5,0.37573077159516727,0.6977167393990795,0.6651096587588937,0.6977167393990795,0.6,0,0.4
Unscaled beta,Foraging guild,Rails,perc_forest,Forest,2,2,1990s,5,0.6307347937229457,0.9531873053634154,0.6314512811138508,0.9531873053634154,0.6,0,0.4
Unscaled beta,Foraging guild,Rails,perc_forest,Forest,3,3,2010s,5,0.5494340170077997,0.56615118472716075,0.5494340170077997,0.56615118472716075,0.6,0,0.4
Unscaled beta,Foraging guild,Rails,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,5,1.1493434409763206,1.3276460290581455,1.1493434409763206,1.3276460290581455,0.6,0,0.4
Unscaled beta,Foraging guild,Rails,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,5,0.853811038182088,0.6061771765667542,0.8539533125815465,0.6061771765667542,0.4,0,0.6
Unscaled beta,Foraging guild,Rails,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,5,0.6051996518186659,0.5513843668513239,0.6478612870774758,0.5513843668513239,0.2,0,0.8
Unscaled beta,Foraging guild,Rails,perc_pasture,Pasture,1,1,1970s,5,0.746318834472484,0.7803968494560185,0.746318834472484,0.7803968494560185,0.2,0,0.8
Unscaled beta,Foraging guild,Rails,perc_pasture,Pasture,2,2,1990s,5,1.4382251850062002,1.157200408540841,1.4382251850062002,1.157200408540841,0.8,0,0.2
Unscaled beta,Foraging guild,Rails,perc_pasture,Pasture,3,3,2010s,5,1.6615236231822386,2.1199127583910644,1.7893292883115888,2.1199127583910644,0.8,0,0.2
Unscaled beta,Foraging guild,Rails,perc_urban,Urban,1,1,1970s,5,0.6964183017237885,0.91514071628071,0.6964183017237885,0.91514071628071,0.6,0,0.4
Unscaled beta,Foraging guild,Rails,perc_urban,Urban,2,2,1990s,5,0.8959709044075357,0.7852892657878385,1.0241967259761404,0.7852892657878385,0.6,0,0.4
Unscaled beta,Foraging guild,Rails,perc_urban,Urban,3,3,2010s,5,1.3104170920107403,0.9196737549297647,1.3104170920107403,0.9196737549297647,1,0,0
Unscaled beta,Foraging guild,Rails,prec_breeding,Precipitation,1,1,1970s,5,-0.015188489495710026,-0.012316145737658536,0.015189042608144774,0.012316145737658536,0,0.8,0.2
Unscaled beta,Foraging guild,Rails,prec_breeding,Precipitation,2,2,1990s,5,-0.01284400003266787,-0.011875310123464974,0.01284400003266787,0.011875310123464974,0,0.8,0.2
Unscaled beta,Foraging guild,Rails,prec_breeding,Precipitation,3,3,2010s,5,-0.009568582651734726,-0.009312391099532686,0.009568582651734726,0.009312391099532686,0,0.8,0.2
Unscaled beta,Foraging guild,Rails,tmean_breeding,Temperature,1,1,1970s,5,0.1701537017180333,-0.0032096496386788695,0.2145378941612886,0.06679262847931733,0.2,0,0.8
Unscaled beta,Foraging guild,Rails,tmean_breeding,Temperature,2,2,1990s,5,0.12480744968060613,0.04002699367183598,0.2061919163539498,0.12812909175374138,0.2,0,0.8
Unscaled beta,Foraging guild,Rails,tmean_breeding,Temperature,3,3,2010s,5,0.7856360200306572,0.8711800661537907,0.7856360200306572,0.8711800661537907,0.8,0,0.2
Unscaled beta,Foraging guild,Reedlings,hh,"Habitat
heterogeneity",1,1,1970s,1,0.552106630456583,0.552106630456583,0.552106630456583,0.552106630456583,0,0,1
Unscaled beta,Foraging guild,Reedlings,hh,"Habitat
heterogeneity",2,2,1990s,1,1.6858633378861971,1.6858633378861971,1.6858633378861971,1.6858633378861971,1,0,0
Unscaled beta,Foraging guild,Reedlings,hh,"Habitat
heterogeneity",3,3,2010s,1,1.582266256459714,1.582266256459714,1.582266256459714,1.582266256459714,1,0,0
Unscaled beta,Foraging guild,Reedlings,perc_cropland,Cropland,1,1,1970s,1,1.3961130545290452e-4,1.3961130545290452e-4,1.3961130545290452e-4,1.3961130545290452e-4,0,0,1
Unscaled beta,Foraging guild,Reedlings,perc_cropland,Cropland,2,2,1990s,1,-1.0109653923274824,-1.0109653923274824,1.0109653923274824,1.0109653923274824,0,1,0
Unscaled beta,Foraging guild,Reedlings,perc_cropland,Cropland,3,3,2010s,1,-0.514339659015648,-0.514339659015648,0.514339659015648,0.514339659015648,0,1,0
Unscaled beta,Foraging guild,Reedlings,perc_forest,Forest,1,1,1970s,1,0.04628552491785565,0.04628552491785565,0.04628552491785565,0.04628552491785565,0,0,1
Unscaled beta,Foraging guild,Reedlings,perc_forest,Forest,2,2,1990s,1,-1.0640115774360517,-1.0640115774360517,1.0640115774360517,1.0640115774360517,0,1,0
Unscaled beta,Foraging guild,Reedlings,perc_forest,Forest,3,3,2010s,1,-1.564230083296922,-1.564230083296922,1.564230083296922,1.564230083296922,0,1,0
Unscaled beta,Foraging guild,Reedlings,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,1,1.11460906803753,1.11460906803753,1.11460906803753,1.11460906803753,0,0,1
Unscaled beta,Foraging guild,Reedlings,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,1,-0.35864414981484816,-0.35864414981484816,0.35864414981484816,0.35864414981484816,0,0,1
Unscaled beta,Foraging guild,Reedlings,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,1,-0.4059159225537677,-0.4059159225537677,0.4059159225537677,0.4059159225537677,0,0,1
Unscaled beta,Foraging guild,Reedlings,perc_pasture,Pasture,1,1,1970s,1,1.8002374997628183,1.8002374997628183,1.8002374997628183,1.8002374997628183,1,0,0
Unscaled beta,Foraging guild,Reedlings,perc_pasture,Pasture,2,2,1990s,1,1.816388639175544,1.816388639175544,1.816388639175544,1.816388639175544,1,0,0
Unscaled beta,Foraging guild,Reedlings,perc_pasture,Pasture,3,3,2010s,1,2.647077664297088,2.647077664297088,2.647077664297088,2.647077664297088,1,0,0
Unscaled beta,Foraging guild,Reedlings,perc_urban,Urban,1,1,1970s,1,0.7332494113454011,0.7332494113454011,0.7332494113454011,0.7332494113454011,0,0,1
Unscaled beta,Foraging guild,Reedlings,perc_urban,Urban,2,2,1990s,1,0.06941930819781138,0.06941930819781138,0.06941930819781138,0.06941930819781138,0,0,1
Unscaled beta,Foraging guild,Reedlings,perc_urban,Urban,3,3,2010s,1,0.014280067073142591,0.014280067073142591,0.014280067073142591,0.014280067073142591,0,0,1
Unscaled beta,Foraging guild,Reedlings,prec_breeding,Precipitation,1,1,1970s,1,-8.105450481356831e-4,-8.105450481356831e-4,8.105450481356831e-4,8.105450481356831e-4,0,0,1
Unscaled beta,Foraging guild,Reedlings,prec_breeding,Precipitation,2,2,1990s,1,-0.015506367095145022,-0.015506367095145022,0.015506367095145022,0.015506367095145022,0,1,0
Unscaled beta,Foraging guild,Reedlings,prec_breeding,Precipitation,3,3,2010s,1,-0.0231141260051486,-0.0231141260051486,0.0231141260051486,0.0231141260051486,0,1,0
Unscaled beta,Foraging guild,Reedlings,tmean_breeding,Temperature,1,1,1970s,1,2.695430680455966,2.695430680455966,2.695430680455966,2.695430680455966,1,0,0
Unscaled beta,Foraging guild,Reedlings,tmean_breeding,Temperature,2,2,1990s,1,1.2302945055142513,1.2302945055142513,1.2302945055142513,1.2302945055142513,1,0,0
Unscaled beta,Foraging guild,Reedlings,tmean_breeding,Temperature,3,3,2010s,1,3.260532481796917,3.260532481796917,3.260532481796917,3.260532481796917,1,0,0
Unscaled beta,Foraging guild,Scolopacids,hh,"Habitat
heterogeneity",1,1,1970s,9,0.5018258851504235,0.5377864263994173,0.645837036138571,0.5377864263994173,0.4444444444444444,0,0.5555555555555556
Unscaled beta,Foraging guild,Scolopacids,hh,"Habitat
heterogeneity",2,2,1990s,9,0.4707256936028902,0.21657964942676003,0.5103829121527356,0.21657964942676003,0.3333333333333333,0,0.6666666666666666
Unscaled beta,Foraging guild,Scolopacids,hh,"Habitat
heterogeneity",3,3,2010s,9,0.1684620180504725,0.16365292797262862,0.2808783471103871,0.22531750516159968,0.1111111111111111,0,0.8888888888888888
Unscaled beta,Foraging guild,Scolopacids,perc_cropland,Cropland,1,1,1970s,9,-0.040662043502072365,1.6025231603967818e-4,0.4667971804149626,0.4737970081480861,0.1111111111111111,0.3333333333333333,0.5555555555555556
Unscaled beta,Foraging guild,Scolopacids,perc_cropland,Cropland,2,2,1990s,9,-0.4979545060423121,-0.30485672636107136,0.5851286985070044,0.30485672636107136,0,0.4444444444444444,0.5555555555555556
Unscaled beta,Foraging guild,Scolopacids,perc_cropland,Cropland,3,3,2010s,9,-1.149366355836336,-1.184654979466729,1.1610270689062334,1.184654979466729,0,0.7777777777777778,0.2222222222222222
Unscaled beta,Foraging guild,Scolopacids,perc_forest,Forest,1,1,1970s,9,0.4102570116314939,0.34219840770534693,1.6533171836751945,1.641975638194397,0.4444444444444444,0.3333333333333333,0.2222222222222222
Unscaled beta,Foraging guild,Scolopacids,perc_forest,Forest,2,2,1990s,9,-0.08482232814004409,0.0025591563349074598,1.603393271909473,1.6173607435070005,0.3333333333333333,0.3333333333333333,0.3333333333333333
Unscaled beta,Foraging guild,Scolopacids,perc_forest,Forest,3,3,2010s,9,0.4385073524362664,0.14472653184211495,1.597896572025909,1.6262371196950831,0.4444444444444444,0.2222222222222222,0.3333333333333333
Unscaled beta,Foraging guild,Scolopacids,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,9,1.2038234799724596,1.6287334283195163,1.5496829369536917,1.6287334283195163,0.4444444444444444,0.1111111111111111,0.4444444444444444
Unscaled beta,Foraging guild,Scolopacids,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,9,1.107029879963504,0.6885772522064254,1.2899398760200456,0.8202004196917755,0.4444444444444444,0,0.5555555555555556
Unscaled beta,Foraging guild,Scolopacids,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,9,0.561574244542387,0.22033668181570268,0.9754542742782915,0.2905626561940572,0.2222222222222222,0.1111111111111111,0.6666666666666666
Unscaled beta,Foraging guild,Scolopacids,perc_pasture,Pasture,1,1,1970s,9,1.741085102767289,1.8082761137786665,1.741085102767289,1.8082761137786665,0.7777777777777778,0,0.2222222222222222
Unscaled beta,Foraging guild,Scolopacids,perc_pasture,Pasture,2,2,1990s,9,1.6295758111967988,1.806778458725581,1.6295758111967988,1.806778458725581,0.6666666666666666,0,0.3333333333333333
Unscaled beta,Foraging guild,Scolopacids,perc_pasture,Pasture,3,3,2010s,9,2.5321836593929583,2.839925200632119,2.5321836593929583,2.839925200632119,0.7777777777777778,0,0.2222222222222222
Unscaled beta,Foraging guild,Scolopacids,perc_urban,Urban,1,1,1970s,9,-1.2375780698004195,-1.2643203628764268,1.2375780698004195,1.2643203628764268,0,0.6666666666666666,0.3333333333333333
