response,response_label,atlas,period,survey,site,X,Y,top_predictor,top_driver_label,top_local_t,top_abs_local_t,second_predictor,second_driver_label,second_local_t,second_abs_local_t,t_margin,n_supported_predictors,supported_predictors,top_supported,margin_for_plot,supported_count_label,ambiguity_class
beta_turnover,All-site beta turnover,2,1990s,CB93_2,CB93,547499.6398579371,6367499.76725467,perc_cropland,Cropland (% coverage),-3.725051689993823,3.725051689993823,perc_urban,Urban (% coverage),-1.548055192711863,1.548055192711863,2.17699649728196,1,Cropland (% coverage),TRUE,2.17699649728196,1,One supported predictor
beta_turnover,All-site beta turnover,2,1990s,CC04_2,CC04,502500.0151027321,6322499.626328963,perc_cropland,Cropland (% coverage),-9.582631584277433,9.582631584277433,perc_forest,Forest (% coverage),-7.28913959159828,7.28913959159828,2.2934919926791526,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.2934919926791526,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC05_2,CC05,502500.0189406716,6327499.550508512,perc_cropland,Cropland (% coverage),-9.328722891178884,9.328722891178884,perc_forest,Forest (% coverage),-7.031731612693029,7.031731612693029,2.296991278485855,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.296991278485855,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC06_2,CC06,502500.0141727327,6332499.622039415,perc_cropland,Cropland (% coverage),-9.073640175923623,9.073640175923623,perc_forest,Forest (% coverage),-6.741351667159843,6.741351667159843,2.3322885087637806,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.3322885087637806,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC14_2,CC14,507499.94254047045,6322499.647839415,perc_cropland,Cropland (% coverage),-9.537646525534182,9.537646525534182,perc_forest,Forest (% coverage),-7.015024565773971,7.015024565773971,2.522621959760211,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.522621959760211,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC15_2,CC15,507499.9713143852,6327499.582203945,perc_cropland,Cropland (% coverage),-9.2702435085883,9.2702435085883,perc_forest,Forest (% coverage),-6.756026644290508,6.756026644290508,2.514216864297791,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.514216864297791,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC16_2,CC16,507499.97378503287,6332499.552584106,perc_cropland,Cropland (% coverage),-8.996689027030474,8.996689027030474,perc_forest,Forest (% coverage),-6.464775645351329,6.464775645351329,2.5319133816791446,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.5319133816791446,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC20_2,CC20,512499.9740781955,6302499.678350093,perc_cropland,Cropland (% coverage),-10.414745637657909,10.414745637657909,perc_forest,Forest (% coverage),-7.393038732163411,7.393038732163411,3.021706905494498,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,3.021706905494498,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC21_2,CC21,512499.9587580677,6307499.711003006,perc_cropland,Cropland (% coverage),-10.175196200926436,10.175196200926436,perc_forest,Forest (% coverage),-7.246163635520191,7.246163635520191,2.929032565406245,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.929032565406245,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC23_2,CC23,512499.9200418585,6317499.662266049,perc_cropland,Cropland (% coverage),-9.655169108811895,9.655169108811895,perc_forest,Forest (% coverage),-6.875643678320665,6.875643678320665,2.7795254304912307,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.7795254304912307,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC24_2,CC24,512499.9569946417,6322499.581005044,perc_cropland,Cropland (% coverage),-9.381478131611823,9.381478131611823,perc_forest,Forest (% coverage),-6.646967657193317,6.646967657193317,2.7345104744185065,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.7345104744185065,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC25_2,CC25,512499.94971320574,6327499.647067015,perc_cropland,Cropland (% coverage),-9.099016753862792,9.099016753862792,perc_forest,Forest (% coverage),-6.3874628403065055,6.3874628403065055,2.711553913556286,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.711553913556286,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC26_2,CC26,512499.89918050665,6332499.526474841,perc_cropland,Cropland (% coverage),-8.807099094429109,8.807099094429109,perc_forest,Forest (% coverage),-6.095908651747328,6.095908651747328,2.711190442681781,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.711190442681781,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC30_2,CC30,517499.937743111,6302499.734448258,perc_cropland,Cropland (% coverage),-10.155050832021216,10.155050832021216,perc_forest,Forest (% coverage),-6.952621760282402,6.952621760282402,3.2024290717388135,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,3.2024290717388135,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC31_2,CC31,517499.9573913391,6307499.68638883,perc_cropland,Cropland (% coverage),-9.91160894062688,9.91160894062688,perc_forest,Forest (% coverage),-6.797668354501076,6.797668354501076,3.1139405861258043,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,3.1139405861258043,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC32_2,CC32,517499.9160470478,6312499.67435963,perc_cropland,Cropland (% coverage),-9.659543602944572,9.659543602944572,perc_forest,Forest (% coverage),-6.621892984923867,6.621892984923867,3.037650618020705,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,3.037650618020705,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC33_2,CC33,517499.9351837722,6317499.698844893,perc_cropland,Cropland (% coverage),-9.394720803089976,9.394720803089976,perc_forest,Forest (% coverage),-6.420652683467386,6.420652683467386,2.97406811962259,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.97406811962259,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC34_2,CC34,517499.8934505895,6322499.647993909,perc_cropland,Cropland (% coverage),-9.115487842829095,9.115487842829095,perc_forest,Forest (% coverage),-6.193104762086369,6.193104762086369,2.9223830807427262,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.9223830807427262,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC35_2,CC35,517499.91156198527,6327499.6336058555,perc_cropland,Cropland (% coverage),-8.82057519401576,8.82057519401576,perc_forest,Forest (% coverage),-5.936177972088982,5.936177972088982,2.884397221926778,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.884397221926778,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC36_2,CC36,517499.868461167,6332499.543827721,perc_cropland,Cropland (% coverage),-8.509939555410249,8.509939555410249,perc_forest,Forest (% coverage),-5.645526260985578,5.645526260985578,2.8644132944246703,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.8644132944246703,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC40_2,CC40,522499.9010986991,6302499.772105485,perc_cropland,Cropland (% coverage),-9.784617560197637,9.784617560197637,perc_forest,Forest (% coverage),-6.415662024507103,6.415662024507103,3.3689555356905334,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.3689555356905334,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC41_2,CC41,522499.8946037454,6307499.76462174,perc_cropland,Cropland (% coverage),-9.539399836761886,9.539399836761886,perc_forest,Forest (% coverage),-6.261249449984839,6.261249449984839,3.278150386777047,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,3.278150386777047,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC42_2,CC42,522499.93192246224,6312499.682440375,perc_cropland,Cropland (% coverage),-9.289394058421188,9.289394058421188,perc_forest,Forest (% coverage),-6.0888038292194455,6.0888038292194455,3.200590229201742,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,3.200590229201742,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC43_2,CC43,522499.8904843816,6317499.636193218,perc_cropland,Cropland (% coverage),-9.028481520731416,9.028481520731416,perc_forest,Forest (% coverage),-5.892902689529702,5.892902689529702,3.1355788312017143,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,3.1355788312017143,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC44_2,CC44,522499.8916093368,6322499.626510591,perc_cropland,Cropland (% coverage),-8.74637653584974,8.74637653584974,perc_forest,Forest (% coverage),-5.669009764172192,5.669009764172192,3.0773667716775472,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,3.0773667716775472,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC45_2,CC45,522499.87422067544,6327499.653039125,perc_cropland,Cropland (% coverage),-8.442452373225613,8.442452373225613,perc_forest,Forest (% coverage),-5.415652862487084,5.415652862487084,3.0267995107385293,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,3.0267995107385293,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC46_2,CC46,522499.83866884856,6332499.604435725,perc_cropland,Cropland (% coverage),-8.12044926260261,8.12044926260261,perc_forest,Forest (% coverage),-5.133358804536799,5.133358804536799,2.9870904580658113,5,Cropland (% coverage); Forest (% coverage); Temperature; Land-use heterogeneity; Urban (% coverage),TRUE,2.9870904580658113,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC50_2,CC50,527499.8816415456,6302499.791260103,perc_cropland,Cropland (% coverage),-9.314818645058963,9.314818645058963,perc_forest,Forest (% coverage),-5.79293390385292,5.79293390385292,3.5218847412060432,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.5218847412060432,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC51_2,CC51,527499.9107610129,6307499.723595708,perc_cropland,Cropland (% coverage),-9.074601998247122,9.074601998247122,perc_forest,Forest (% coverage),-5.651386658257018,5.651386658257018,3.4232153399901035,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.4232153399901035,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC52_2,CC52,527499.9046872742,6312499.692205453,perc_cropland,Cropland (% coverage),-8.826777441851634,8.826777441851634,perc_forest,Forest (% coverage),-5.491448305071169,5.491448305071169,3.335329136780465,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.335329136780465,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC53_2,CC53,527499.86315966025,6317499.697063427,perc_cropland,Cropland (% coverage),-8.569018249370933,8.569018249370933,perc_forest,Forest (% coverage),-5.307081671421296,5.307081671421296,3.261936577949637,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.261936577949637,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC54_2,CC54,527499.8473306855,6322499.627229618,perc_cropland,Cropland (% coverage),-8.28972451401626,8.28972451401626,perc_forest,Forest (% coverage),-5.093056793659352,5.093056793659352,3.196667720356908,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.196667720356908,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC55_2,CC55,527499.795382189,6327499.593590726,perc_cropland,Cropland (% coverage),-7.988257764243534,7.988257764243534,perc_forest,Forest (% coverage),-4.8508731204636,4.8508731204636,3.137384643779934,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.137384643779934,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC56_2,CC56,527499.8281139306,6332499.59692409,perc_cropland,Cropland (% coverage),-7.667987505234803,7.667987505234803,perc_forest,Forest (% coverage),-4.584692690099194,4.584692690099194,3.083294815135609,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.083294815135609,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC57_2,CC57,527499.7634533717,6337499.635998681,perc_cropland,Cropland (% coverage),-7.327744448114228,7.327744448114228,perc_forest,Forest (% coverage),-4.303229216969337,4.303229216969337,3.0245152311448917,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.0245152311448917,5,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC60_2,CC60,532499.8968679683,6302499.791890076,perc_cropland,Cropland (% coverage),-8.765155213787047,8.765155213787047,perc_forest,Forest (% coverage),-5.103834145464601,5.103834145464601,3.6613210683224455,6,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage); Precipitation,TRUE,3.6613210683224455,6,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC61_2,CC61,532499.8393510462,6307499.784713652,perc_cropland,Cropland (% coverage),-8.539205116322005,8.539205116322005,perc_forest,Forest (% coverage),-4.988190253521805,4.988190253521805,3.5510148628002005,6,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage); Precipitation,TRUE,3.5510148628002005,6,Four or more supported predictors
beta_turnover,All-site beta turnover,2,1990s,CC62_2,CC62,532499.8518622435,6312499.703415073,perc_cropland,Cropland (% coverage),-8.29878792094952,8.29878792094952,perc_forest,Forest (% coverage),-4.850310265958063,4.850310265958063,3.448477654991457,5,Cropland (% coverage); Forest (% coverage); Land-use heterogeneity; Temperature; Urban (% coverage),TRUE,3.448477654991457,5,Four or more supported predictors
